user_id,hours_streaming,hours_social,hours_messaging,hours_gaming,background_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,measurement_date
SUB5125903,0.39,3.6,0.02,0.31,95.17,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-05
SUB9821437,0.49,4.08,0.03,0.0,123.19,0,0,35-44,Prepaid_Daily,Premium_Smartphone,5G,2026-04-03
SUB5411054,0.29,1.74,0.46,0.39,67.14,0,0,35-44,Postpaid_Premium,Mid_Range,4G,2026-04-02
SUB5314896,0.24,0.87,1.13,1.15,98.99,1,0,45-54,Postpaid_Basic,5G_Device,4G,2026-04-05
SUB1234000,2.16,0.49,0.68,0.1,87.16,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-26
SUB9710745,2.14,1.62,1.41,0.08,72.6,1,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-12
SUB8942992,0.14,0.23,0.19,0.12,67.83,0,1,55+,Postpaid_Premium,Mid_Range,4G,2026-04-02
SUB8144013,1.46,6.0,0.07,0.71,82.44,1,0,35-44,Postpaid_Unlimited,Tablet,4G,2026-04-11
SUB5573957,0.15,0.63,0.01,0.23,13.2,0,0,45-54,Postpaid_Premium,Basic_Phone,4G+,2026-04-04
SUB9955118,0.72,3.22,0.63,0.21,79.95,0,0,35-44,Prepaid_Daily,5G_Device,4G,2026-03-23
SUB1708092,4.62,2.39,0.93,0.23,141.03,1,1,18-24,Prepaid_Daily,Mid_Range,4G+,2026-03-21
SUB8724826,0.58,2.48,0.32,0.86,75.04,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G,2026-03-21
SUB2097996,0.85,1.92,0.36,0.14,83.95,0,1,35-44,Prepaid_Monthly,Mid_Range,5G,2026-03-25
SUB9988400,1.05,2.0,0.76,0.25,54.81,0,0,25-34,Postpaid_Premium,5G_Device,3G,2026-03-28
SUB5817911,0.77,1.9,0.77,0.09,129.23,0,0,35-44,Postpaid_Premium,Premium_Smartphone,5G,2026-03-28
SUB5858939,0.48,3.29,0.26,1.22,54.07,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G,2026-04-08
SUB7254597,1.38,0.95,1.67,0.28,85.44,0,0,25-34,Postpaid_Basic,Mid_Range,4G+,2026-04-02
SUB1668629,5.87,0.46,0.16,0.18,59.7,0,1,25-34,Postpaid_Premium,Mid_Range,4G,2026-03-31
SUB2171248,1.65,0.89,0.25,0.75,52.36,0,1,35-44,Prepaid_Daily,5G_Device,3G,2026-03-23
SUB2383640,0.95,1.28,0.23,0.9,106.27,1,0,25-34,Postpaid_Basic,5G_Device,4G,2026-04-07
SUB1513953,1.41,6.0,0.87,0.01,200.0,1,1,35-44,Prepaid_Daily,5G_Device,5G,2026-03-25
SUB7051865,0.04,0.46,0.28,0.04,15.93,0,0,25-34,Postpaid_Premium,Basic_Phone,3G,2026-03-25
SUB7434323,0.78,2.73,0.24,0.02,144.86,0,0,45-54,Postpaid_Premium,Premium_Smartphone,5G,2026-04-02
SUB5563653,1.53,2.46,0.2,0.05,123.66,1,0,18-24,Prepaid_Monthly,Tablet,4G,2026-04-11
SUB8801402,3.72,0.67,1.35,0.61,119.26,0,1,18-24,Prepaid_Monthly,5G_Device,4G,2026-04-03
SUB1685503,2.1,0.69,1.3,0.81,66.88,0,1,35-44,Postpaid_Premium,Mid_Range,5G,2026-03-29
SUB9811249,1.63,0.39,0.06,0.45,67.76,0,0,35-44,Postpaid_Premium,Premium_Smartphone,3G,2026-04-15
SUB1337283,3.28,4.07,1.09,0.87,106.8,0,1,18-24,Postpaid_Premium,Premium_Smartphone,4G,2026-03-23
SUB5777421,0.81,0.18,0.62,0.06,73.49,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-06
SUB9779788,1.45,0.62,0.18,0.52,10.78,0,0,25-34,Postpaid_Unlimited,Basic_Phone,3G,2026-04-07
SUB6696390,0.94,0.05,0.06,0.0,14.0,0,0,25-34,Prepaid_Monthly,Basic_Phone,3G,2026-04-15
SUB4699243,0.25,3.31,0.31,0.53,74.05,0,0,18-24,Prepaid_Monthly,5G_Device,4G,2026-04-16
SUB3497934,4.43,1.92,0.84,0.69,70.93,1,1,25-34,Postpaid_Basic,Mid_Range,4G,2026-03-30
SUB1578110,0.76,1.56,1.91,0.29,60.25,1,0,25-34,Postpaid_Premium,Mid_Range,3G,2026-04-02
SUB5218346,0.06,1.08,0.3,0.05,52.08,0,0,25-34,Postpaid_Basic,5G_Device,3G,2026-04-14
SUB5602606,1.04,1.23,0.46,0.53,71.62,0,0,45-54,Postpaid_Premium,Premium_Smartphone,4G,2026-04-07
SUB7964203,0.74,0.67,0.65,0.4,48.69,0,0,25-34,Prepaid_Daily,Tablet,4G,2026-03-26
SUB9284578,0.04,0.13,0.02,0.4,20.21,0,0,35-44,Postpaid_Unlimited,Basic_Phone,3G,2026-04-04
SUB5343699,1.7,6.0,0.49,1.52,186.69,0,1,18-24,Postpaid_Premium,Premium_Smartphone,5G,2026-04-13
SUB8153314,0.26,0.18,0.53,0.42,17.1,0,1,25-34,Prepaid_Monthly,Basic_Phone,4G,2026-04-17
SUB4710879,0.57,0.57,0.22,0.19,27.78,0,0,18-24,Prepaid_Monthly,Basic_Phone,5G,2026-03-27
SUB7926767,0.19,0.39,0.02,0.05,58.08,0,1,45-54,Prepaid_Daily,Mid_Range,4G,2026-03-23
SUB3906492,1.71,2.21,0.83,0.07,90.88,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,2026-04-13
SUB4534150,3.42,0.99,0.39,0.12,120.0,0,1,45-54,Postpaid_Premium,Premium_Smartphone,4G,2026-03-26
SUB7142314,2.94,2.49,0.32,5.57,54.61,1,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-13
SUB6686321,0.14,0.06,0.02,0.0,10.65,0,0,45-54,Prepaid_Daily,Basic_Phone,3G,2026-03-27
SUB2741888,1.43,2.73,0.23,2.4,109.02,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G+,2026-04-15
SUB1122019,0.63,0.42,1.19,0.22,27.13,0,0,18-24,Postpaid_Basic,Basic_Phone,4G,2026-03-27
SUB2765317,0.39,0.84,0.18,0.14,39.15,0,0,25-34,Prepaid_Monthly,Mid_Range,3G,2026-03-30
SUB1179001,0.52,2.16,0.03,0.01,46.15,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-03
SUB9202637,0.78,6.0,0.52,0.08,41.58,0,0,35-44,Prepaid_Monthly,Mid_Range,4G+,2026-04-10
SUB4245988,1.15,1.2,0.89,0.05,49.54,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-17
SUB4127022,2.02,0.42,1.2,0.06,87.56,0,1,35-44,Postpaid_Premium,Premium_Smartphone,4G,2026-04-03
SUB9982339,2.38,1.02,0.53,1.01,47.2,0,1,25-34,Postpaid_Unlimited,Mid_Range,3G,2026-04-12
SUB8045927,8.0,3.16,1.23,1.38,197.69,1,0,25-34,Prepaid_Monthly,5G_Device,5G,2026-03-19
SUB3416826,0.33,3.55,2.3,0.2,58.27,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-14
SUB8780047,0.06,0.34,0.24,0.19,22.53,0,0,35-44,Prepaid_Daily,Basic_Phone,4G,2026-04-08
SUB5290447,3.19,1.27,0.75,2.53,144.29,1,0,18-24,Postpaid_Basic,Premium_Smartphone,4G+,2026-04-04
SUB1144771,2.44,2.87,0.03,4.39,57.51,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-30
SUB6214636,0.46,0.88,0.13,0.03,169.74,0,1,35-44,Prepaid_Daily,Premium_Smartphone,4G+,2026-03-20
SUB6749593,2.33,6.0,0.89,0.08,124.56,0,0,25-34,Prepaid_Monthly,5G_Device,5G,2026-04-08
SUB2008923,2.94,1.31,4.0,0.34,58.0,0,0,25-34,Prepaid_Daily,5G_Device,4G,2026-03-23
SUB2820908,0.87,0.84,0.31,0.1,79.46,1,1,18-24,Postpaid_Basic,Tablet,3G,2026-04-06
SUB9499970,8.0,6.0,0.9,0.95,163.57,1,0,25-34,Postpaid_Premium,Premium_Smartphone,5G,2026-04-12
SUB4916533,1.08,6.0,0.86,0.42,115.86,1,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,2026-04-03
SUB6533831,0.42,0.06,0.1,0.04,44.39,0,0,25-34,Prepaid_Daily,Basic_Phone,4G,2026-03-20
SUB5370602,0.5,6.0,0.14,1.03,90.28,1,0,25-34,Postpaid_Unlimited,5G_Device,4G+,2026-04-12
SUB3680990,0.04,0.45,0.58,0.81,14.97,1,0,25-34,Postpaid_Basic,Basic_Phone,3G,2026-04-01
SUB5667592,1.0,1.1,0.01,3.0,162.32,1,1,55+,Postpaid_Basic,Premium_Smartphone,5G,2026-04-11
SUB3362854,0.62,0.22,0.17,0.5,12.02,0,0,25-34,Postpaid_Unlimited,Basic_Phone,4G,2026-04-02
SUB8284268,1.72,0.82,0.37,0.41,48.12,1,0,25-34,Prepaid_Monthly,Mid_Range,3G,2026-03-20
SUB3409409,0.46,2.91,0.36,1.15,65.02,0,1,25-34,Postpaid_Unlimited,Mid_Range,4G,2026-04-17
SUB4050999,8.0,4.91,3.62,0.39,78.51,0,1,18-24,Postpaid_Unlimited,Mid_Range,4G,2026-03-23
SUB4051622,0.64,0.05,0.3,0.07,33.8,1,0,45-54,Prepaid_Monthly,Basic_Phone,5G,2026-03-31
SUB1775292,0.53,1.59,0.03,0.14,62.64,1,1,35-44,Postpaid_Basic,Mid_Range,4G,2026-04-17
SUB4927352,2.86,3.27,0.08,0.7,52.38,0,0,18-24,Postpaid_Basic,Mid_Range,5G,2026-03-30
SUB3333647,3.36,0.1,0.81,0.0,54.8,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-11
SUB4723234,0.4,2.51,0.17,0.68,56.48,0,1,18-24,Prepaid_Monthly,Mid_Range,4G,2026-03-24
SUB7572829,0.85,1.14,0.84,0.15,68.58,1,0,55+,Postpaid_Premium,Premium_Smartphone,4G,2026-03-28
SUB1189073,1.19,1.28,2.41,2.8,67.93,1,0,45-54,Postpaid_Unlimited,5G_Device,4G,2026-04-11
SUB1359281,2.49,0.64,0.4,0.4,61.91,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,2026-03-20
SUB8115972,0.48,0.67,0.4,0.33,20.31,0,0,18-24,Postpaid_Unlimited,Basic_Phone,4G,2026-04-12
SUB5414011,1.0,0.72,2.16,0.35,59.79,0,0,18-24,Postpaid_Premium,Mid_Range,4G+,2026-04-14
SUB2085610,5.28,4.7,0.87,0.35,48.48,0,1,25-34,Postpaid_Unlimited,Mid_Range,4G,2026-03-27
SUB9181932,2.24,0.49,4.0,0.27,93.94,0,0,18-24,Prepaid_Daily,5G_Device,4G,2026-03-19
SUB8752342,0.39,0.31,0.24,0.06,31.83,0,1,25-34,Postpaid_Premium,Basic_Phone,4G,2026-04-05
SUB4858884,0.26,1.83,0.55,0.42,130.42,1,1,55+,Postpaid_Premium,Premium_Smartphone,4G,2026-03-20
SUB2059165,0.65,1.58,0.12,0.53,76.8,1,1,25-34,Prepaid_Monthly,Basic_Phone,5G,2026-04-01
SUB6300101,0.38,0.52,0.12,0.25,38.81,0,0,35-44,Prepaid_Daily,Mid_Range,4G,2026-04-11
SUB8595959,2.13,1.01,0.25,1.48,63.59,0,1,35-44,Postpaid_Basic,5G_Device,3G,2026-03-23
SUB4933817,0.38,0.31,0.39,0.14,111.75,0,1,45-54,Prepaid_Daily,Mid_Range,5G,2026-04-14
SUB7932973,2.0,0.25,1.2,0.04,25.72,1,0,18-24,Prepaid_Monthly,Mid_Range,3G,2026-04-10
SUB1576515,3.9,2.64,0.18,1.29,125.75,0,1,25-34,Prepaid_Monthly,5G_Device,4G,2026-03-24
SUB5287382,2.32,0.81,0.41,0.21,42.08,1,0,45-54,Postpaid_Unlimited,Basic_Phone,5G,2026-03-24
SUB3050053,0.49,0.52,0.25,0.17,82.19,0,1,45-54,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-24
SUB6021983,0.48,2.01,0.13,0.5,31.66,0,0,55+,Postpaid_Premium,Mid_Range,4G,2026-04-08
SUB1759401,2.48,0.84,0.03,0.07,133.56,1,0,35-44,Prepaid_Daily,Tablet,5G,2026-04-11
SUB2985681,2.89,0.81,0.87,1.49,96.98,0,0,18-24,Postpaid_Basic,5G_Device,4G,2026-03-20
SUB3561913,0.75,0.48,0.3,0.1,27.38,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-15
SUB5067784,0.57,6.0,0.33,0.24,76.48,0,0,18-24,Postpaid_Basic,5G_Device,4G,2026-03-27
SUB2549317,0.34,0.19,0.03,0.01,35.53,0,0,35-44,Postpaid_Premium,Mid_Range,3G,2026-03-26
SUB5262511,1.35,1.1,0.5,0.29,44.91,0,1,35-44,Postpaid_Premium,Basic_Phone,5G,2026-03-26
SUB7625655,0.21,1.5,0.17,0.38,109.38,0,0,35-44,Postpaid_Premium,Premium_Smartphone,5G,2026-04-05
SUB1888698,0.6,0.52,0.12,0.06,100.79,1,1,55+,Prepaid_Monthly,Premium_Smartphone,3G,2026-03-30
SUB4486142,3.47,2.17,0.05,0.12,78.37,0,0,35-44,Postpaid_Premium,Premium_Smartphone,5G,2026-03-29
SUB2559657,2.38,2.84,0.39,0.89,53.16,0,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,2026-03-25
SUB9196906,1.71,2.02,0.55,0.33,121.35,0,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,2026-04-15
SUB8697808,0.3,4.33,0.75,1.0,129.0,1,0,45-54,Postpaid_Unlimited,Tablet,5G,2026-04-06
SUB6938271,4.45,1.47,0.05,0.35,75.06,0,0,18-24,Postpaid_Unlimited,5G_Device,4G,2026-03-23
SUB4880323,0.6,1.37,0.58,1.25,145.62,1,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-31
SUB1545726,3.73,0.5,1.35,0.81,81.03,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,2026-04-11
SUB3680259,4.04,4.05,0.01,0.64,166.51,0,1,25-34,Postpaid_Premium,5G_Device,5G,2026-04-09
SUB8766824,1.71,2.47,0.19,0.15,103.88,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,2026-04-09
SUB9830852,0.17,0.73,0.29,0.09,99.71,0,0,55+,Prepaid_Monthly,Tablet,4G,2026-04-11
SUB8399839,1.82,1.33,0.04,0.08,34.86,0,0,55+,Postpaid_Unlimited,Mid_Range,4G,2026-03-24
SUB1490999,0.64,2.0,0.62,0.81,134.17,1,0,55+,Postpaid_Premium,Premium_Smartphone,4G,2026-03-21
SUB4189189,0.57,0.3,0.18,0.63,119.61,1,0,18-24,Prepaid_Monthly,Tablet,4G,2026-04-01
SUB7200853,1.9,0.41,0.01,0.05,100.57,0,1,55+,Postpaid_Basic,Premium_Smartphone,5G,2026-03-24
SUB8622611,1.71,1.16,0.04,0.06,143.14,0,0,55+,Postpaid_Basic,Premium_Smartphone,5G,2026-04-09
SUB9796015,1.23,0.48,0.59,0.17,53.75,0,0,55+,Postpaid_Basic,Tablet,4G,2026-04-03
SUB2303306,0.31,0.55,0.08,0.73,105.44,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,2026-04-05
SUB6489612,1.43,0.53,1.04,0.38,93.26,1,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,2026-03-26
SUB9809210,2.29,0.61,0.26,0.15,35.03,1,0,18-24,Postpaid_Premium,Basic_Phone,4G,2026-04-04
SUB7567304,4.47,2.47,0.0,0.02,92.13,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-05
SUB9445243,2.43,0.49,0.86,0.57,68.11,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,2026-04-09
SUB3343136,0.43,3.68,0.08,0.02,69.85,0,0,25-34,Postpaid_Premium,Mid_Range,4G+,2026-04-05
SUB6568017,0.76,0.42,0.66,0.42,61.89,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-22
SUB5422888,1.0,0.32,0.11,0.35,22.23,0,0,25-34,Postpaid_Unlimited,Basic_Phone,5G,2026-03-26
SUB7424342,1.62,0.35,2.04,0.03,72.15,0,0,18-24,Prepaid_Monthly,5G_Device,4G,2026-03-22
SUB8128146,0.31,2.56,0.66,0.14,51.72,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-01
SUB2720444,0.23,0.09,0.02,0.1,58.08,0,1,55+,Prepaid_Daily,Premium_Smartphone,3G,2026-04-15
SUB1085166,2.41,1.83,4.0,0.01,58.94,1,1,18-24,Prepaid_Monthly,Mid_Range,3G,2026-03-28
SUB9074308,0.78,0.81,0.07,0.15,53.89,0,0,45-54,Postpaid_Basic,Mid_Range,4G+,2026-04-16
SUB4443571,1.27,0.51,0.36,0.85,99.76,0,1,25-34,Postpaid_Basic,Mid_Range,5G,2026-04-02
SUB1297883,1.02,0.86,0.43,0.24,34.98,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-06
SUB7850529,2.48,3.87,0.77,1.48,94.37,0,0,25-34,Postpaid_Premium,5G_Device,5G,2026-04-04
SUB1756079,0.11,0.78,0.15,0.18,49.54,0,0,18-24,Prepaid_Daily,5G_Device,3G,2026-03-29
SUB4633646,7.64,5.71,4.0,2.57,146.79,0,1,25-34,Postpaid_Unlimited,5G_Device,5G,2026-04-10
SUB2443401,1.53,0.8,1.97,0.54,92.63,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,2026-03-28
SUB7770153,0.85,2.2,0.33,0.22,90.1,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-23
SUB4011165,1.11,1.39,0.03,0.63,65.75,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-25
SUB2186430,0.84,0.26,0.11,0.17,82.28,1,0,45-54,Postpaid_Basic,Mid_Range,4G+,2026-03-22
SUB5155304,2.56,4.54,0.12,0.05,75.59,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,2026-03-24
SUB7915096,2.91,1.26,0.72,0.09,36.02,1,0,18-24,Postpaid_Premium,Mid_Range,3G,2026-03-23
SUB7710605,0.11,0.35,0.02,0.01,143.82,0,0,55+,Prepaid_Daily,Premium_Smartphone,5G,2026-04-07
SUB4809395,0.43,0.18,0.23,0.19,67.12,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,2026-03-26
SUB3659786,3.85,1.91,0.29,1.21,130.92,0,0,25-34,Prepaid_Daily,Premium_Smartphone,5G,2026-04-15
SUB2160714,2.34,1.21,0.76,0.16,55.53,0,0,18-24,Postpaid_Basic,Mid_Range,5G,2026-04-05
SUB9701524,0.38,0.18,0.33,0.14,45.52,0,1,35-44,Postpaid_Unlimited,Basic_Phone,5G,2026-03-27
SUB9737452,0.29,0.88,1.12,0.2,53.36,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,2026-04-11
SUB5322751,2.78,0.37,0.21,0.33,70.5,1,0,45-54,Postpaid_Premium,Mid_Range,4G+,2026-03-27
SUB6248575,1.03,3.46,0.15,2.37,50.81,0,1,18-24,Postpaid_Premium,Mid_Range,4G,2026-04-03
SUB2612033,0.32,1.76,0.22,1.04,33.95,0,0,18-24,Prepaid_Monthly,Mid_Range,3G,2026-03-19
SUB3931531,3.45,2.23,0.24,0.13,34.17,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,2026-04-09
SUB4324024,4.34,2.11,0.32,0.15,94.04,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-13
SUB8123753,3.31,2.99,0.23,0.17,98.74,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-10
SUB5875217,0.57,1.3,0.32,0.37,70.32,0,0,25-34,Prepaid_Daily,5G_Device,4G,2026-03-23
SUB2414474,1.13,0.22,0.53,0.03,60.45,0,1,35-44,Prepaid_Monthly,Mid_Range,4G,2026-04-10
SUB9741647,0.27,0.66,0.11,0.01,46.59,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,2026-04-14
SUB9050418,4.49,1.12,0.17,0.45,62.98,0,0,25-34,Postpaid_Premium,Premium_Smartphone,3G,2026-03-29
SUB6620724,1.51,1.92,0.49,0.0,76.73,1,0,25-34,Postpaid_Premium,Mid_Range,4G,2026-03-26
SUB3957498,0.01,1.77,0.46,0.3,61.65,0,1,45-54,Postpaid_Premium,Mid_Range,5G,2026-04-06
SUB6244761,0.13,0.21,0.19,0.0,93.2,0,0,55+,Postpaid_Basic,Premium_Smartphone,4G+,2026-03-19
SUB7199951,2.02,0.4,0.07,0.21,47.87,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,3G,2026-03-28
SUB2569720,0.85,2.72,0.24,0.16,79.89,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,2026-04-11
SUB6181930,0.32,0.15,0.01,0.07,52.0,1,0,55+,Prepaid_Monthly,Mid_Range,4G+,2026-04-04
SUB8496110,2.37,1.59,0.04,3.2,97.35,0,1,25-34,Postpaid_Basic,Premium_Smartphone,4G,2026-04-06
SUB8643374,6.13,2.4,0.54,2.0,49.2,0,0,35-44,Postpaid_Unlimited,Mid_Range,5G,2026-04-10
SUB6134639,0.11,1.54,0.83,1.81,82.65,1,0,35-44,Prepaid_Monthly,5G_Device,4G+,2026-04-09
SUB4571387,6.38,5.58,0.39,2.38,68.52,0,0,25-34,Postpaid_Basic,5G_Device,4G,2026-03-20
SUB5914150,0.84,2.06,1.05,1.33,78.61,0,1,35-44,Postpaid_Premium,5G_Device,3G,2026-03-20
SUB6282433,8.0,0.5,1.66,0.02,59.33,1,0,35-44,Postpaid_Premium,Mid_Range,4G+,2026-04-10
SUB8738170,0.12,0.16,0.24,0.01,9.16,0,0,35-44,Prepaid_Monthly,Basic_Phone,4G,2026-04-09
SUB1909210,0.77,4.34,0.32,0.14,69.58,0,0,18-24,Prepaid_Monthly,5G_Device,3G,2026-04-11
SUB9421374,0.28,0.55,0.08,0.12,40.53,0,0,55+,Postpaid_Unlimited,Mid_Range,4G,2026-04-05
SUB7240327,0.16,0.11,0.1,0.04,44.81,0,0,25-34,Prepaid_Daily,Mid_Range,3G,2026-03-21
SUB9158470,0.2,0.74,0.54,0.15,63.22,0,0,35-44,Postpaid_Basic,Mid_Range,4G+,2026-03-20
SUB7289270,1.25,4.12,0.19,0.22,34.59,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G,2026-03-30
SUB2460235,8.0,5.36,0.47,0.76,85.56,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-07
SUB2458316,0.23,3.33,0.48,0.09,153.67,0,1,45-54,Prepaid_Daily,5G_Device,5G,2026-04-09
SUB2427197,0.6,0.37,0.47,0.03,144.21,0,0,55+,Prepaid_Monthly,5G_Device,5G,2026-03-26
SUB5128784,1.67,2.22,0.07,0.06,71.8,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,2026-03-21
SUB8139580,1.14,1.67,0.22,0.73,52.21,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-07
SUB5932048,0.83,1.78,0.26,0.34,136.44,1,0,55+,Postpaid_Basic,Premium_Smartphone,4G+,2026-04-17
SUB7768419,4.64,4.7,0.51,0.21,79.74,1,1,18-24,Postpaid_Unlimited,Mid_Range,4G,2026-04-14
SUB4861460,0.93,1.63,1.12,0.39,80.21,0,0,18-24,Postpaid_Basic,Mid_Range,5G,2026-03-21
SUB8102983,0.04,0.06,0.16,0.17,41.33,0,0,55+,Postpaid_Basic,Mid_Range,4G,2026-04-17
SUB4053380,0.55,0.37,0.17,1.92,102.51,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G+,2026-03-31
SUB1311385,0.06,0.1,0.01,0.01,36.27,0,0,55+,Prepaid_Daily,Basic_Phone,5G,2026-04-03
SUB7918863,0.28,1.05,0.11,0.74,37.26,0,0,18-24,Prepaid_Monthly,Tablet,3G,2026-04-06
SUB8916323,0.58,0.26,0.09,0.96,42.75,0,0,18-24,Prepaid_Monthly,Tablet,3G,2026-03-30
SUB4607323,1.54,4.97,0.01,0.18,98.48,1,0,18-24,Postpaid_Premium,Mid_Range,4G+,2026-03-22
SUB7514524,0.78,1.99,2.9,0.02,60.69,1,0,35-44,Postpaid_Basic,Mid_Range,5G,2026-04-11
SUB7257838,3.55,1.12,0.13,0.01,90.68,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-14
SUB7415261,1.53,0.51,0.48,1.31,61.7,0,0,25-34,Postpaid_Basic,Tablet,4G,2026-04-09
SUB1809359,0.78,1.92,0.21,0.64,158.82,1,0,18-24,Prepaid_Monthly,5G_Device,4G+,2026-04-05
SUB3201580,0.71,0.56,0.04,0.0,37.09,0,0,35-44,Prepaid_Daily,Mid_Range,3G,2026-04-02
SUB2494139,0.24,0.33,0.1,0.25,25.96,0,1,35-44,Postpaid_Unlimited,Basic_Phone,3G,2026-04-03
SUB6473660,2.58,0.16,0.59,0.7,72.32,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,2026-04-13
SUB4009828,0.16,0.52,0.46,0.1,45.82,0,1,55+,Prepaid_Daily,Mid_Range,3G,2026-04-10
SUB5152092,1.51,2.85,0.63,1.44,37.42,1,0,18-24,Postpaid_Premium,Mid_Range,4G,2026-03-19
SUB1069518,2.29,6.0,0.12,0.26,120.26,1,1,35-44,Postpaid_Basic,5G_Device,4G,2026-03-26
SUB1176355,0.34,1.39,0.23,0.06,77.02,0,0,45-54,Prepaid_Monthly,Mid_Range,5G,2026-03-20
SUB9508851,0.22,4.07,0.84,0.21,55.39,0,0,35-44,Postpaid_Premium,5G_Device,3G,2026-04-08
SUB6201682,1.69,0.64,0.36,0.11,41.63,0,1,18-24,Prepaid_Monthly,Mid_Range,3G,2026-04-14
SUB7042060,0.26,0.85,0.31,0.13,32.93,0,0,25-34,Prepaid_Daily,Mid_Range,3G,2026-03-25
SUB8230057,0.42,0.15,0.07,0.1,56.71,0,0,45-54,Prepaid_Monthly,Mid_Range,4G,2026-04-05
SUB7687764,0.16,0.62,0.13,0.05,52.25,0,0,25-34,Prepaid_Daily,Mid_Range,4G,2026-03-19
SUB4199039,5.67,1.43,0.14,0.88,79.12,0,0,35-44,Prepaid_Daily,5G_Device,4G,2026-03-31
SUB3776374,0.23,0.49,0.2,0.5,48.14,0,0,55+,Prepaid_Monthly,Mid_Range,4G,2026-03-27
SUB7683635,0.15,0.22,0.02,0.12,89.52,1,0,55+,Postpaid_Basic,5G_Device,4G,2026-03-19
SUB3318620,1.54,0.16,1.57,0.08,67.51,0,1,25-34,Postpaid_Premium,Tablet,3G,2026-03-26
SUB4487379,2.49,0.88,0.07,1.59,92.84,0,1,45-54,Prepaid_Monthly,5G_Device,4G,2026-04-04
SUB8300259,0.83,0.75,0.12,0.06,124.94,1,0,55+,Prepaid_Daily,Premium_Smartphone,4G+,2026-04-09
SUB7295425,1.52,1.29,1.3,0.2,89.97,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,2026-04-08
SUB3429151,8.0,3.12,0.15,1.27,67.15,0,0,25-34,Postpaid_Unlimited,Mid_Range,5G,2026-03-20
SUB1041743,0.52,0.28,0.04,0.1,125.63,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,2026-03-22
SUB9559556,2.46,1.83,0.47,0.02,80.77,0,0,18-24,Postpaid_Unlimited,Tablet,4G,2026-04-09
SUB6521452,0.02,0.11,0.02,0.01,20.21,0,0,45-54,Prepaid_Monthly,Basic_Phone,4G,2026-03-28
SUB7850322,1.91,0.38,0.93,0.63,77.69,0,1,35-44,Postpaid_Unlimited,5G_Device,4G,2026-04-06
