user_id,customer_tenure_months,contract_duration_months,monthly_bill_usd,support_calls_6months,churn_probability,churn_status,churn_reason,churn_risk_category,support_calls_group
SUB8793604,3,1,52.12,1,0.147,0,,Very_Low,1-2 calls
SUB1401072,1,12,6.49,4,0.63,1,Poor Customer Service,High,3-4 calls
SUB7722841,6,12,12.4,1,0.41,0,,Medium,1-2 calls
SUB3095637,3,24,9.39,1,0.294,0,,Low,1-2 calls
SUB3788302,12,12,102.98,3,0.184,0,,Very_Low,3-4 calls
SUB8843227,6,1,109.71,1,0.118,0,,Very_Low,1-2 calls
SUB6581472,3,24,14.42,1,0.63,0,,High,1-2 calls
SUB9269841,36,6,26.04,5,0.287,0,,Low,5+ calls
SUB5859633,12,24,89.54,2,0.082,0,,Very_Low,1-2 calls
SUB5468852,3,24,12.0,1,0.819,0,,Very_High,1-2 calls
SUB8742237,1,1,14.71,4,0.63,0,,High,3-4 calls
SUB7749977,12,1,12.24,2,0.328,0,,Low,1-2 calls
SUB1419503,48,24,110.06,2,0.028,0,,Very_Low,1-2 calls
SUB7488000,12,24,56.15,2,0.164,0,,Very_Low,1-2 calls
SUB8586544,3,12,29.13,1,0.315,0,,Low,1-2 calls
SUB9318849,6,24,5.86,0,0.252,1,Price Too High,Low,0 calls
SUB8608965,1,24,113.03,3,0.225,0,,Low,3-4 calls
SUB1158253,36,12,18.1,1,0.055,0,,Very_Low,1-2 calls
SUB9209061,48,12,32.22,0,0.365,0,,Low,0 calls
SUB4211369,1,12,25.26,2,0.41,1,Network Quality Issues,Medium,1-2 calls
SUB2659537,3,3,55.8,2,0.248,0,,Low,1-2 calls
SUB2279898,3,6,6.98,0,0.437,0,,Medium,0 calls
SUB3364840,24,12,58.19,5,0.191,0,,Very_Low,5+ calls
SUB1771143,36,12,24.04,4,0.215,0,,Low,3-4 calls
SUB7697947,12,3,8.64,4,0.246,0,,Low,3-4 calls
SUB4906377,60,24,43.3,0,0.101,0,,Very_Low,0 calls
SUB2461433,6,12,50.29,1,0.077,0,,Very_Low,1-2 calls
SUB4348549,12,1,29.7,1,0.246,0,,Low,1-2 calls
SUB8753638,60,6,6.24,0,0.084,0,,Very_Low,0 calls
SUB6580427,36,24,30.19,1,0.124,0,,Very_Low,1-2 calls
SUB2576845,12,6,83.84,3,0.132,0,,Very_Low,3-4 calls
SUB1988722,3,12,69.3,1,0.191,0,,Very_Low,1-2 calls
SUB3037398,48,1,16.94,5,0.95,0,,Very_High,5+ calls
SUB4527110,12,6,7.29,0,0.141,0,,Very_Low,0 calls
SUB5289639,6,24,32.17,4,0.354,1,Relocation/Moving,Low,3-4 calls
SUB7398897,12,12,27.92,2,0.246,0,,Low,1-2 calls
SUB2065560,6,24,97.28,1,0.154,0,,Very_Low,1-2 calls
SUB8989900,18,1,40.24,3,0.11,0,,Very_Low,3-4 calls
SUB8189204,6,12,46.14,3,0.307,0,,Low,3-4 calls
SUB7707432,12,3,22.5,1,0.189,0,,Very_Low,1-2 calls
SUB9349065,12,24,27.97,0,0.324,0,,Low,0 calls
SUB3754036,18,24,30.23,3,0.205,0,,Low,3-4 calls
SUB7934198,1,12,19.72,2,0.22,0,,Low,1-2 calls
SUB8389434,18,1,115.16,1,0.079,0,,Very_Low,1-2 calls
SUB1091656,18,6,20.1,0,0.126,0,,Very_Low,0 calls
SUB3162766,12,6,25.96,5,0.737,1,Network Quality Issues,High,5+ calls
SUB1353153,6,24,11.06,1,0.41,0,,Medium,1-2 calls
SUB7724504,36,6,64.99,4,0.1,1,Poor Customer Service,Very_Low,3-4 calls
SUB4453708,6,6,12.71,4,0.472,1,Poor Customer Service,Medium,3-4 calls
SUB5101153,6,12,23.61,2,0.307,1,Price Too High,Low,1-2 calls
SUB1987938,12,12,42.89,1,0.126,0,,Very_Low,1-2 calls
SUB8074533,6,24,16.49,1,0.399,1,Relocation/Moving,Low,1-2 calls
SUB4801065,36,24,74.81,2,0.067,0,,Very_Low,1-2 calls
SUB1862839,18,24,59.69,5,0.22,0,,Low,5+ calls
SUB2064367,24,12,99.43,2,0.052,0,,Very_Low,1-2 calls
SUB1234898,24,12,36.44,1,0.074,0,,Very_Low,1-2 calls
SUB1461122,24,24,43.85,1,0.76,1,Service Not Needed,High,1-2 calls
SUB1675025,36,6,25.55,2,0.165,0,,Very_Low,1-2 calls
SUB5264550,48,12,25.98,5,0.337,0,,Low,5+ calls
SUB8536968,12,12,12.59,0,0.101,0,,Very_Low,0 calls
SUB6477835,12,1,58.14,0,0.049,0,,Very_Low,0 calls
SUB2605752,1,12,24.33,1,0.41,1,Network Quality Issues,Medium,1-2 calls
SUB1807040,48,12,39.17,3,0.102,0,,Very_Low,3-4 calls
SUB7634586,18,1,25.35,2,0.38,1,Network Quality Issues,Low,1-2 calls
SUB5132443,24,6,36.06,1,0.105,0,,Very_Low,1-2 calls
SUB6232190,12,6,18.92,2,0.351,0,,Low,1-2 calls
SUB8920337,12,12,32.29,0,0.131,0,,Very_Low,0 calls
SUB3154828,12,12,114.18,1,0.094,0,,Very_Low,1-2 calls
SUB6778728,24,3,50.09,1,0.096,0,,Very_Low,1-2 calls
SUB6293348,18,1,25.07,1,0.236,0,,Low,1-2 calls
SUB3784975,24,12,35.84,1,0.105,0,,Very_Low,1-2 calls
SUB9371223,3,24,44.2,3,0.41,1,Network Quality Issues,Medium,3-4 calls
SUB9840597,3,24,83.54,0,0.126,0,,Very_Low,0 calls
SUB5859382,3,12,54.38,1,0.191,0,,Very_Low,1-2 calls
SUB5912301,1,12,24.02,2,0.41,0,,Medium,1-2 calls
SUB9126492,3,24,84.16,0,0.118,0,,Very_Low,0 calls
SUB4077026,3,12,6.03,2,0.546,0,,Medium,1-2 calls
SUB1148469,12,3,74.61,0,0.092,0,,Very_Low,0 calls
SUB5170555,3,12,17.5,3,0.236,0,,Low,3-4 calls
SUB1516394,12,6,16.04,4,0.369,1,Price Too High,Low,3-4 calls
SUB3090825,60,12,119.37,1,0.165,1,Relocation/Moving,Very_Low,1-2 calls
SUB9908720,12,12,24.73,4,0.198,0,,Very_Low,3-4 calls
SUB4290303,48,24,87.97,0,0.032,0,,Very_Low,0 calls
SUB8415871,24,1,10.24,5,0.63,0,,High,5+ calls
SUB9090433,36,12,31.64,1,0.074,0,,Very_Low,1-2 calls
SUB3418853,18,12,63.87,1,0.11,0,,Very_Low,1-2 calls
SUB6244786,24,6,12.59,3,0.157,0,,Very_Low,3-4 calls
SUB8249127,6,12,8.1,1,0.41,0,,Medium,1-2 calls
SUB9920857,12,24,14.69,5,0.504,1,Poor Customer Service,Medium,5+ calls
SUB8197177,60,6,111.01,3,0.11,0,,Very_Low,3-4 calls
SUB5384077,6,6,52.12,1,0.186,1,Relocation/Moving,Very_Low,1-2 calls
SUB2129775,12,3,29.43,3,0.283,0,,Low,3-4 calls
SUB9125248,18,24,10.16,2,0.273,0,,Low,1-2 calls
SUB3196916,12,12,12.35,2,0.426,1,Service Not Needed,Medium,1-2 calls
SUB7241602,1,12,30.04,2,0.273,1,Network Quality Issues,Low,1-2 calls
SUB2170933,24,6,109.12,2,0.075,0,,Very_Low,1-2 calls
SUB2391449,6,12,73.75,2,0.143,0,,Very_Low,1-2 calls
SUB3518929,6,1,16.89,3,0.354,0,,Low,3-4 calls
SUB7604168,12,6,42.17,1,0.126,0,,Very_Low,1-2 calls
SUB1859734,1,6,108.94,1,0.157,0,,Very_Low,1-2 calls
SUB6207188,36,1,48.48,1,0.096,0,,Very_Low,1-2 calls
SUB9242580,6,1,100.84,4,0.177,1,Poor Customer Service,Very_Low,3-4 calls
SUB2872154,48,24,13.59,2,0.136,0,,Very_Low,1-2 calls
SUB8904617,18,24,73.94,2,0.074,0,,Very_Low,1-2 calls
SUB1913605,12,6,30.53,0,0.197,1,Relocation/Moving,Very_Low,0 calls
SUB4009526,24,1,62.22,3,0.055,0,,Very_Low,3-4 calls
SUB9405547,60,24,35.78,1,0.068,0,,Very_Low,1-2 calls
SUB3032656,6,24,13.93,2,0.157,0,,Very_Low,1-2 calls
SUB7490750,6,12,14.44,2,0.472,0,,Medium,1-2 calls
SUB8221626,12,6,98.44,2,0.032,0,,Very_Low,1-2 calls
SUB7353575,12,1,29.38,3,0.553,0,,Medium,3-4 calls
SUB7982137,18,24,112.32,0,0.055,0,,Very_Low,0 calls
SUB4289986,12,24,88.82,2,0.044,0,,Very_Low,1-2 calls
SUB6652555,36,12,25.94,0,0.132,0,,Very_Low,0 calls
SUB6198054,12,24,112.77,3,0.184,1,Network Quality Issues,Very_Low,3-4 calls
SUB8269623,1,1,83.43,4,0.43,1,Poor Customer Service,Medium,3-4 calls
SUB2854165,36,1,21.54,1,0.11,0,,Very_Low,1-2 calls
SUB1377224,18,3,11.79,5,0.546,1,Poor Customer Service,Medium,5+ calls
SUB5453722,3,3,119.45,4,0.307,0,,Low,3-4 calls
SUB7321136,1,24,65.66,4,0.22,0,,Low,3-4 calls
SUB9623041,6,24,66.26,3,0.322,0,,Low,3-4 calls
SUB1364446,3,3,67.14,3,0.11,0,,Very_Low,3-4 calls
SUB7759072,36,6,20.74,3,0.165,0,,Very_Low,3-4 calls
SUB1448934,6,6,96.61,0,0.063,0,,Very_Low,0 calls
SUB3657885,24,3,7.8,2,0.315,1,Network Quality Issues,Low,1-2 calls
SUB6242029,18,24,18.47,4,0.165,0,,Very_Low,3-4 calls
SUB6772964,24,12,11.53,4,0.532,0,,Medium,3-4 calls
SUB6644219,12,12,14.25,3,0.265,1,Price Too High,Low,3-4 calls
SUB7955038,24,3,38.04,1,0.38,0,,Low,1-2 calls
SUB2942120,12,12,7.5,3,0.344,0,,Low,3-4 calls
SUB9094566,12,12,12.16,2,0.328,0,,Low,1-2 calls
SUB8311460,36,6,20.41,1,0.165,0,,Very_Low,1-2 calls
SUB8863353,12,1,69.04,2,0.115,0,,Very_Low,1-2 calls
SUB7710660,18,12,36.72,0,0.234,0,,Low,0 calls
SUB1821939,12,12,31.68,1,0.164,0,,Very_Low,1-2 calls
SUB4637588,24,3,60.63,1,0.177,0,,Very_Low,1-2 calls
SUB8470396,12,3,40.03,3,0.246,0,,Low,3-4 calls
SUB9163365,12,3,16.07,1,0.189,0,,Very_Low,1-2 calls
SUB4614705,6,24,91.72,3,0.219,1,Better Competitor Offer,Low,3-4 calls
SUB3500120,48,3,7.81,2,0.157,0,,Very_Low,1-2 calls
SUB4932613,36,1,26.11,1,0.077,0,,Very_Low,1-2 calls
SUB5055032,12,24,46.54,2,0.063,0,,Very_Low,1-2 calls
SUB6881344,18,24,57.9,1,0.096,0,,Very_Low,1-2 calls
SUB3196274,12,6,58.64,2,0.132,0,,Very_Low,1-2 calls
SUB3429700,3,12,5.44,2,0.546,1,Network Quality Issues,Medium,1-2 calls
SUB6586956,12,6,54.86,4,0.132,0,,Very_Low,3-4 calls
SUB5096920,36,3,55.63,2,0.051,0,,Very_Low,1-2 calls
SUB8557944,24,6,15.18,1,0.157,0,,Very_Low,1-2 calls
SUB7015346,3,6,14.86,2,0.63,1,Network Quality Issues,High,1-2 calls
SUB4501661,1,1,83.67,3,0.43,1,Service Not Needed,Medium,3-4 calls
SUB8872277,36,1,18.87,3,0.399,0,,Low,3-4 calls
SUB3604902,36,24,5.23,1,0.22,0,,Low,1-2 calls
SUB1398008,6,6,25.93,0,0.284,1,Relocation/Moving,Low,0 calls
SUB7080898,6,6,11.86,6,0.95,1,Price Too High,Very_High,5+ calls
SUB6193595,6,24,19.81,4,0.354,0,,Low,3-4 calls
SUB4549651,3,3,20.55,1,0.315,0,,Low,1-2 calls
SUB9029598,24,3,17.31,2,0.146,1,Price Too High,Very_Low,1-2 calls
SUB8867863,12,24,90.16,3,0.142,0,,Very_Low,3-4 calls
SUB3796647,36,3,21.07,2,0.055,0,,Very_Low,1-2 calls
SUB6802199,36,12,30.99,1,0.096,0,,Very_Low,1-2 calls
SUB1174001,48,12,86.6,1,0.049,0,,Very_Low,1-2 calls
SUB6570771,24,3,86.99,2,0.037,0,,Very_Low,1-2 calls
SUB1065867,24,3,17.85,1,0.157,0,,Very_Low,1-2 calls
SUB1088780,12,12,17.54,0,0.256,0,,Low,0 calls
SUB8397228,1,12,37.79,0,0.218,0,,Low,0 calls
SUB3695145,3,12,90.92,1,0.195,0,,Very_Low,1-2 calls
SUB3941478,12,1,8.36,1,0.252,0,,Low,1-2 calls
SUB7792109,6,6,22.41,1,0.307,0,,Low,1-2 calls
SUB4767263,36,6,60.77,2,0.186,0,,Very_Low,1-2 calls
SUB5195031,18,24,18.23,2,0.157,1,Network Quality Issues,Very_Low,1-2 calls
SUB5084591,1,3,87.19,1,0.147,1,Network Quality Issues,Very_Low,1-2 calls
SUB2414119,12,24,56.62,0,0.256,0,,Low,0 calls
SUB6354993,36,6,28.0,2,0.236,0,,Low,1-2 calls
SUB2268182,36,3,17.37,3,0.116,0,,Very_Low,3-4 calls
SUB9779340,3,12,40.14,2,0.315,1,Network Quality Issues,Low,1-2 calls
SUB3570746,3,6,54.55,4,0.22,0,,Low,3-4 calls
SUB3251743,12,12,76.75,1,0.044,0,,Very_Low,1-2 calls
SUB7194702,1,24,68.22,0,0.199,1,Network Quality Issues,Very_Low,0 calls
SUB4120452,24,24,10.29,3,0.472,1,Network Quality Issues,Medium,3-4 calls
SUB6615829,12,3,52.29,4,0.284,0,,Low,3-4 calls
SUB7147401,3,3,45.65,4,0.315,1,Relocation/Moving,Low,3-4 calls
SUB7304721,3,24,47.34,5,0.39,1,Relocation/Moving,Low,5+ calls
SUB8738672,48,24,27.8,0,0.082,0,,Very_Low,0 calls
SUB7615492,1,3,55.46,7,0.661,1,Relocation/Moving,High,5+ calls
SUB1318774,1,24,74.97,3,0.22,0,,Low,3-4 calls
SUB8561743,6,12,38.57,1,0.292,0,,Low,1-2 calls
SUB9875234,1,3,93.57,3,0.439,0,,Medium,3-4 calls
SUB4023871,18,24,13.24,1,0.21,0,,Low,1-2 calls
SUB5849617,3,6,17.53,2,0.532,1,Price Too High,Medium,1-2 calls
SUB1611868,12,6,42.42,5,0.229,0,,Low,5+ calls
SUB5533910,36,12,106.34,1,0.062,0,,Very_Low,1-2 calls
SUB7929140,36,3,10.92,4,0.287,0,,Low,3-4 calls
SUB2407757,3,12,17.95,4,0.331,0,,Low,3-4 calls
SUB4456800,1,12,98.27,0,0.109,0,,Very_Low,0 calls
SUB2138452,18,1,90.63,1,0.068,0,,Very_Low,1-2 calls
SUB9109334,3,6,111.79,2,0.112,0,,Very_Low,1-2 calls
SUB8727160,24,12,22.45,2,0.157,0,,Very_Low,1-2 calls
SUB5554704,12,24,59.99,1,0.132,0,,Very_Low,1-2 calls
SUB3288013,3,24,33.9,2,0.585,1,Network Quality Issues,Medium,1-2 calls
SUB9262236,60,3,33.34,5,0.074,0,,Very_Low,5+ calls
SUB3348818,1,12,19.7,1,0.315,0,,Low,1-2 calls
SUB4415398,3,1,75.73,1,0.22,0,,Low,1-2 calls
SUB5822455,24,3,25.73,2,0.157,1,Price Too High,Very_Low,1-2 calls
SUB4344849,12,12,16.28,3,0.283,0,,Low,3-4 calls
SUB9724118,48,1,41.03,2,0.037,0,,Very_Low,1-2 calls
SUB4201824,3,24,23.12,1,0.472,0,,Medium,1-2 calls
SUB6051921,3,24,16.69,4,0.472,0,,Medium,3-4 calls
SUB9438856,1,6,22.07,2,0.472,0,,Medium,1-2 calls
SUB6448608,3,6,68.12,2,0.147,0,,Very_Low,1-2 calls
SUB5065183,18,24,17.5,0,0.117,0,,Very_Low,0 calls
SUB1240346,24,1,81.93,5,0.287,0,,Low,5+ calls
SUB5236258,12,1,74.91,1,0.115,0,,Very_Low,1-2 calls
SUB2796641,6,6,71.18,3,0.307,1,Relocation/Moving,Low,3-4 calls
SUB9651347,24,6,39.24,1,0.105,0,,Very_Low,1-2 calls
SUB6807811,3,24,62.41,2,0.248,0,,Low,1-2 calls
SUB8594825,24,1,8.99,1,0.21,0,,Low,1-2 calls
SUB3421961,24,6,20.57,3,0.215,0,,Low,3-4 calls
SUB1268116,12,24,74.46,2,0.088,0,,Very_Low,1-2 calls
SUB4423754,3,12,89.89,4,0.157,0,,Very_Low,3-4 calls
SUB2770330,18,12,6.97,1,0.273,0,,Low,1-2 calls
SUB5658575,36,6,41.04,3,0.079,0,,Very_Low,3-4 calls
SUB4824857,12,1,100.58,1,0.082,0,,Very_Low,1-2 calls
SUB9753373,12,24,109.08,1,0.176,1,Better Competitor Offer,Very_Low,1-2 calls
SUB1012879,60,3,11.76,1,0.136,0,,Very_Low,1-2 calls
SUB9946694,12,24,43.51,1,0.164,0,,Very_Low,1-2 calls
SUB5895737,1,24,12.38,3,0.441,1,Price Too High,Medium,3-4 calls
SUB6580815,12,6,53.74,2,0.132,0,,Very_Low,1-2 calls
SUB4999143,12,24,25.72,2,0.132,0,,Very_Low,1-2 calls
SUB5682251,6,3,87.79,1,0.11,1,Network Quality Issues,Very_Low,1-2 calls
SUB7949666,6,24,89.85,3,0.118,0,,Very_Low,3-4 calls
SUB9548080,48,12,114.33,2,0.018,0,,Very_Low,1-2 calls
SUB3091028,3,3,91.67,2,0.292,0,,Low,1-2 calls
SUB3895537,24,12,18.21,2,0.236,0,,Low,1-2 calls
SUB3727850,48,24,6.58,3,0.11,0,,Very_Low,3-4 calls
SUB4300335,6,12,31.19,1,0.205,0,,Low,1-2 calls
SUB2779472,1,12,31.7,2,0.315,0,,Low,1-2 calls
SUB4613983,6,12,7.87,5,0.63,1,Network Quality Issues,High,5+ calls
SUB6495592,12,12,17.47,4,0.198,1,Price Too High,Very_Low,3-4 calls
SUB7110341,60,6,80.72,3,0.051,0,,Very_Low,3-4 calls
SUB4149783,12,12,100.81,2,0.082,0,,Very_Low,1-2 calls
SUB8334291,1,12,18.39,4,0.614,1,Relocation/Moving,High,3-4 calls
SUB3326168,3,6,16.27,3,0.331,0,,Low,3-4 calls
SUB7951740,6,3,34.79,1,0.236,0,,Low,1-2 calls
SUB5141314,3,24,97.54,3,0.307,0,,Low,3-4 calls
SUB5286419,1,6,42.85,4,0.532,1,Relocation/Moving,Medium,3-4 calls
SUB5010086,3,3,98.85,4,0.157,0,,Very_Low,3-4 calls
SUB1482870,3,3,88.39,3,0.95,1,Service Not Needed,Very_High,3-4 calls
SUB6313280,3,3,101.43,2,0.254,0,,Low,1-2 calls
SUB8963845,60,1,86.45,1,0.154,1,Network Quality Issues,Very_Low,1-2 calls
SUB6991342,12,6,105.38,1,0.176,0,,Very_Low,1-2 calls
SUB7433230,18,24,82.1,2,0.096,0,,Very_Low,1-2 calls
SUB8184620,3,1,19.41,2,0.41,0,,Medium,1-2 calls
SUB5209689,36,24,22.82,4,0.461,0,,Medium,3-4 calls
SUB9135800,6,3,91.06,3,0.285,0,,Low,3-4 calls
SUB5152109,60,12,9.46,2,0.136,0,,Very_Low,1-2 calls
SUB3605822,36,12,27.6,4,0.399,1,Relocation/Moving,Low,3-4 calls
SUB1117369,60,12,69.01,1,0.062,0,,Very_Low,1-2 calls
SUB7380858,18,6,60.83,1,0.11,0,,Very_Low,1-2 calls
SUB3350876,18,12,12.91,1,0.315,0,,Low,1-2 calls
SUB8031401,36,6,44.15,4,0.186,0,,Very_Low,3-4 calls
SUB9169183,24,3,38.16,2,0.052,0,,Very_Low,1-2 calls
SUB4619047,18,3,28.26,3,0.307,0,,Low,3-4 calls
SUB3867695,6,1,113.55,1,0.056,0,,Very_Low,1-2 calls
SUB6347006,6,6,62.01,4,0.215,0,,Low,3-4 calls
SUB2650522,24,12,109.48,1,0.068,0,,Very_Low,1-2 calls
SUB6408792,12,24,11.99,4,0.491,1,Price Too High,Medium,3-4 calls
SUB6242042,1,1,26.15,2,0.614,0,,High,1-2 calls
SUB7060319,12,6,84.99,1,0.132,0,,Very_Low,1-2 calls
SUB8971153,18,3,25.95,3,0.253,1,Service Not Needed,Low,3-4 calls
SUB1907153,1,12,22.91,3,0.614,0,,High,3-4 calls
SUB3714660,24,24,87.96,3,0.154,0,,Very_Low,3-4 calls
SUB6824648,6,1,106.0,0,0.123,0,,Very_Low,0 calls
SUB2923298,6,24,36.52,1,0.079,1,Relocation/Moving,Very_Low,1-2 calls
SUB4625279,18,3,36.29,1,0.096,0,,Very_Low,1-2 calls
SUB9910005,6,3,5.75,1,0.41,0,,Medium,1-2 calls
SUB1792425,12,1,97.92,2,0.135,0,,Very_Low,1-2 calls
SUB4110997,12,1,67.31,1,0.062,0,,Very_Low,1-2 calls
SUB6336530,48,1,7.48,3,0.266,1,Network Quality Issues,Low,3-4 calls
SUB2566772,3,6,11.98,0,0.95,1,Price Too High,Very_High,0 calls
SUB4001179,12,12,60.49,3,0.132,0,,Very_Low,3-4 calls
SUB1052066,24,3,9.78,2,0.273,0,,Low,1-2 calls
SUB3471146,3,3,108.59,4,0.157,0,,Very_Low,3-4 calls
SUB6259018,1,3,118.7,2,0.074,1,Better Competitor Offer,Very_Low,1-2 calls
SUB7410014,1,24,91.45,2,0.074,0,,Very_Low,1-2 calls
SUB9647088,3,1,52.4,3,0.373,0,,Low,3-4 calls
SUB7729199,6,1,30.26,1,0.205,0,,Low,1-2 calls
SUB6514214,12,1,9.28,3,0.491,1,Network Quality Issues,Medium,3-4 calls
SUB9218723,18,1,76.28,3,0.143,1,Better Competitor Offer,Very_Low,3-4 calls
SUB5183005,3,12,26.96,2,0.41,1,Price Too High,Medium,1-2 calls
SUB9051090,6,1,45.07,1,0.38,1,Network Quality Issues,Low,1-2 calls
SUB5171364,18,3,24.09,2,0.57,0,,Medium,1-2 calls
SUB7417060,48,24,26.19,1,0.118,0,,Very_Low,1-2 calls
SUB6362204,3,24,15.58,3,0.614,1,Price Too High,High,3-4 calls
SUB3573937,12,24,72.89,2,0.246,1,Network Quality Issues,Low,1-2 calls
SUB5197739,6,24,19.94,2,0.307,0,,Low,1-2 calls
SUB4305742,12,12,26.42,3,0.369,0,,Low,3-4 calls
SUB8006451,3,24,26.66,2,0.315,0,,Low,1-2 calls
SUB2470851,6,6,13.89,4,0.472,1,Price Too High,Medium,3-4 calls
SUB1712917,24,12,118.22,0,0.055,0,,Very_Low,0 calls
SUB3936598,24,24,48.52,3,0.236,0,,Low,3-4 calls
SUB8766074,18,12,5.86,2,0.273,1,Service Not Needed,Low,1-2 calls
SUB5486745,48,24,17.85,1,0.102,0,,Very_Low,1-2 calls
SUB7859634,18,3,118.76,0,0.117,0,,Very_Low,0 calls
SUB7574922,24,6,36.94,2,0.052,0,,Very_Low,1-2 calls
SUB3700993,6,6,17.9,3,0.461,1,Network Quality Issues,Medium,3-4 calls
SUB5007324,3,6,28.42,3,0.878,1,Price Too High,Very_High,3-4 calls
SUB4515530,18,24,17.37,2,0.266,0,,Low,1-2 calls
SUB9203492,48,24,7.07,0,0.126,0,,Very_Low,0 calls
SUB1641462,60,12,87.2,2,0.072,0,,Very_Low,1-2 calls
SUB7437885,12,3,15.04,3,0.369,0,,Low,3-4 calls
SUB3327089,12,3,66.93,2,0.132,0,,Very_Low,1-2 calls
SUB1544653,6,12,35.83,6,0.472,1,Relocation/Moving,Medium,5+ calls
SUB6506761,18,12,12.83,4,0.157,0,,Very_Low,3-4 calls
SUB1393186,24,3,86.43,3,0.143,1,Better Competitor Offer,Very_Low,3-4 calls
SUB6972872,1,3,20.28,1,0.472,0,,Medium,1-2 calls
SUB4755490,36,12,76.71,1,0.067,0,,Very_Low,1-2 calls
SUB8071422,12,24,64.31,1,0.088,0,,Very_Low,1-2 calls
SUB4304299,18,3,98.49,3,0.102,0,,Very_Low,3-4 calls
SUB5959691,3,6,10.29,3,0.95,1,Network Quality Issues,Very_High,3-4 calls
SUB7532930,1,12,11.45,3,0.819,1,Price Too High,Very_High,3-4 calls
SUB2750093,60,6,30.77,1,0.102,0,,Very_Low,1-2 calls
SUB7216631,48,24,22.13,2,0.079,0,,Very_Low,1-2 calls
SUB2220682,24,1,47.34,1,0.195,0,,Very_Low,1-2 calls
SUB6243174,12,24,11.68,2,0.378,1,Price Too High,Low,1-2 calls
SUB6005332,6,6,42.15,1,0.205,0,,Low,1-2 calls
SUB3895018,3,12,5.49,3,0.95,1,Price Too High,Very_High,3-4 calls
SUB7820399,1,3,81.5,5,0.95,1,Relocation/Moving,Very_High,5+ calls
SUB1607317,12,24,76.57,2,0.115,1,Better Competitor Offer,Very_Low,1-2 calls
SUB6551252,24,1,9.64,1,0.273,1,Relocation/Moving,Low,1-2 calls
SUB6579123,24,12,52.06,4,0.205,0,,Low,3-4 calls
SUB2693675,24,24,28.35,4,0.95,1,Poor Customer Service,Very_High,3-4 calls
SUB1974303,3,6,19.15,4,0.236,0,,Low,3-4 calls
SUB6211276,36,24,14.08,2,0.22,1,Network Quality Issues,Low,1-2 calls
SUB9709188,24,24,74.59,1,0.096,0,,Very_Low,1-2 calls
SUB4253507,1,1,17.83,3,0.799,1,Price Too High,High,3-4 calls
SUB3876237,6,6,8.37,5,0.945,1,Network Quality Issues,Very_High,5+ calls
SUB4631047,12,12,117.09,4,0.142,1,Network Quality Issues,Very_Low,3-4 calls
SUB5973064,24,24,21.29,2,0.205,0,,Low,1-2 calls
SUB7848120,36,3,108.97,2,0.026,0,,Very_Low,1-2 calls
SUB1480674,12,12,22.1,4,0.369,1,Network Quality Issues,Low,3-4 calls
SUB6320804,3,3,66.44,0,0.118,0,,Very_Low,0 calls
SUB5747924,1,12,82.01,1,0.147,0,,Very_Low,1-2 calls
SUB7684601,18,3,86.5,4,0.079,0,,Very_Low,3-4 calls
SUB8911057,12,3,102.39,2,0.063,0,,Very_Low,1-2 calls
SUB9781664,48,12,99.08,0,0.051,0,,Very_Low,0 calls
SUB4612914,60,24,20.29,2,0.154,0,,Very_Low,1-2 calls
SUB9571632,36,6,69.17,0,0.099,0,,Very_Low,0 calls
SUB3157098,1,12,73.97,2,0.287,1,Better Competitor Offer,Low,1-2 calls
SUB1944353,6,12,8.37,3,0.709,0,,High,3-4 calls
SUB6868555,6,12,102.97,4,0.177,0,,Very_Low,3-4 calls
SUB2721742,1,12,44.59,0,0.18,0,,Very_Low,0 calls
SUB4295453,48,6,6.57,4,0.079,0,,Very_Low,3-4 calls
SUB6870747,36,12,19.14,2,0.165,0,,Very_Low,1-2 calls
SUB9229840,12,1,36.33,3,0.283,0,,Low,3-4 calls
SUB1304543,60,24,42.05,2,0.079,0,,Very_Low,1-2 calls
SUB4112261,18,12,32.04,1,0.136,0,,Very_Low,1-2 calls
SUB2456498,12,6,18.55,3,0.425,0,,Medium,3-4 calls
SUB5713297,12,6,37.57,2,0.063,0,,Very_Low,1-2 calls
SUB7423841,12,1,99.41,1,0.094,0,,Very_Low,1-2 calls
SUB3238154,6,6,24.67,1,0.354,1,Network Quality Issues,Low,1-2 calls
SUB9391893,3,12,36.37,1,0.315,0,,Low,1-2 calls
SUB3657303,12,24,20.3,6,0.27,0,,Low,5+ calls
SUB6390656,12,12,14.35,1,0.126,0,,Very_Low,1-2 calls
SUB9324458,36,12,39.74,1,0.136,1,Relocation/Moving,Very_Low,1-2 calls
SUB7663143,12,12,10.7,4,0.491,1,Poor Customer Service,Medium,3-4 calls
SUB1665979,36,12,75.82,3,0.116,0,,Very_Low,3-4 calls
SUB6446342,60,1,82.38,4,0.083,0,,Very_Low,3-4 calls
SUB1784278,24,24,24.07,3,0.307,1,Price Too High,Low,3-4 calls
SUB9896161,3,6,27.1,2,0.315,1,Price Too High,Low,1-2 calls
SUB8806421,12,24,119.47,1,0.082,0,,Very_Low,1-2 calls
SUB5084457,36,6,6.55,2,0.191,0,,Very_Low,1-2 calls
SUB3470562,12,12,37.69,5,0.328,1,Poor Customer Service,Low,5+ calls
SUB8104627,24,6,115.47,1,0.112,0,,Very_Low,1-2 calls
SUB4798057,24,3,118.05,2,0.052,0,,Very_Low,1-2 calls
