user_id,total_data_mb,total_data_gb,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,data_usage_category
SUB1779957,1633.95,1.596,1305.34,146.89,0.0,36.16,Light
SUB2913980,11648.64,11.376,12044.78,75.28,57.68,94.12,Power_User
SUB2507394,10959.55,10.703,9086.52,735.8,7.52,138.7,Power_User
SUB3979845,2146.47,2.096,1771.69,316.44,0.26,54.75,Moderate
SUB3712188,7672.43,7.493,6981.26,446.33,14.28,2.61,Heavy
SUB9642873,9164.9,8.95,8178.68,1167.94,22.81,20.48,Heavy
SUB5713797,4033.92,3.939,3451.68,490.42,11.18,0.8,Moderate
SUB1910913,2270.93,2.218,1876.44,219.94,2.9,145.42,Moderate
SUB3057017,732.39,0.715,391.46,266.67,8.73,17.68,Light
SUB1653817,2853.1,2.786,2222.05,722.56,15.65,35.29,Moderate
SUB1996433,1175.28,1.148,714.97,369.77,1.43,47.31,Light
SUB3581505,6891.07,6.73,6251.68,107.24,2.76,7.47,Heavy
SUB7555851,286.55,0.28,198.86,37.95,0.13,1.83,Very_Light
SUB5108949,338.01,0.33,203.59,96.65,2.77,7.93,Very_Light
SUB7128420,325.97,0.318,199.67,25.53,37.97,17.35,Very_Light
SUB5876691,1653.53,1.615,748.16,722.24,12.68,34.36,Light
SUB5674071,1646.96,1.608,940.88,368.13,27.61,125.04,Light
SUB5203887,2307.77,2.254,1902.21,118.66,0.89,77.76,Moderate
SUB8138512,4829.06,4.716,4263.43,90.88,4.51,50.27,Moderate
SUB5036480,1217.59,1.189,93.15,1069.84,1.71,42.04,Light
SUB8567476,1794.93,1.753,1286.09,153.61,12.53,137.63,Light
SUB4486444,1720.37,1.68,960.56,642.06,6.11,17.53,Light
SUB8163357,977.79,0.955,476.75,362.89,2.83,33.99,Light
SUB6509165,2535.68,2.476,2083.15,215.27,9.1,32.48,Moderate
SUB5873014,20497.78,20.017,20135.66,2043.67,7.04,109.17,Power_User
SUB1468298,3731.9,3.644,2451.06,1014.56,19.68,33.45,Moderate
SUB5330453,377.46,0.369,61.96,124.69,2.38,67.09,Very_Light
SUB1570303,398.48,0.389,297.8,46.91,43.72,19.83,Very_Light
SUB6170988,9102.68,8.889,6977.22,1100.57,26.04,204.25,Heavy
SUB4317657,2560.0,2.5,1873.57,333.4,9.92,164.65,Moderate
SUB4336640,3481.52,3.4,2978.5,312.75,21.43,41.94,Moderate
SUB6000738,1166.49,1.139,808.4,165.01,4.13,28.48,Light
SUB3660891,3302.26,3.225,2178.63,1003.7,0.9,66.26,Moderate
SUB7995919,1005.03,0.981,335.34,512.45,3.98,162.19,Light
SUB5616167,1191.12,1.163,643.96,450.07,2.46,3.07,Light
SUB9947727,630.53,0.616,345.38,171.3,6.26,14.06,Light
SUB6998544,264.7,0.258,187.35,47.8,1.9,1.92,Very_Light
SUB3342094,2271.85,2.219,1851.89,298.03,0.71,6.77,Moderate
SUB3192271,552.2,0.539,333.44,154.99,2.9,30.9,Light
SUB3845376,658.0,0.643,215.55,232.53,3.57,24.92,Light
SUB4956558,1188.94,1.161,780.63,283.43,1.26,86.78,Light
SUB6236441,1244.19,1.215,990.1,273.63,0.31,12.47,Light
SUB4731570,532.82,0.52,156.76,222.76,0.42,153.71,Light
SUB7342211,9155.31,8.941,7163.23,1403.25,9.74,1.48,Heavy
SUB6831052,663.53,0.648,455.23,149.78,1.38,21.38,Light
SUB8939174,602.24,0.588,507.14,29.42,8.68,17.86,Light
SUB4254449,2101.86,2.053,1394.63,399.91,12.65,64.01,Moderate
SUB9994006,24103.75,23.539,21217.48,1743.07,7.86,30.31,Power_User
SUB5307910,440.43,0.43,98.24,270.16,10.48,13.2,Very_Light
SUB4322918,1321.36,1.29,1154.06,40.73,2.85,22.79,Light
SUB6271810,1507.17,1.472,508.49,20.96,11.27,939.33,Light
SUB5935371,2145.07,2.095,1680.39,145.94,1.23,277.43,Moderate
SUB1260102,20222.16,19.748,16815.85,1498.28,48.52,665.63,Power_User
SUB6516825,1525.86,1.49,1007.03,491.71,1.95,45.28,Light
SUB6818528,2728.72,2.665,1651.48,982.76,4.98,85.93,Moderate
SUB9214372,11100.53,10.84,10334.41,943.74,34.98,7.79,Power_User
SUB9536239,373.83,0.365,85.89,227.16,0.74,36.48,Very_Light
SUB2343054,1860.86,1.817,1555.74,223.18,6.09,15.51,Light
SUB4159016,4572.78,4.466,2214.39,1607.91,0.53,260.39,Moderate
SUB2726334,6083.39,5.941,5735.37,307.64,27.79,75.0,Heavy
SUB4353030,1443.6,1.41,932.93,354.85,1.89,30.03,Light
SUB2847199,3626.82,3.542,2194.44,1192.16,5.15,338.28,Moderate
SUB2638004,2759.14,2.694,2734.02,117.42,1.5,91.86,Moderate
SUB2729187,5205.58,5.084,3885.64,1518.87,55.02,94.25,Heavy
SUB5461595,1552.83,1.516,623.26,804.8,15.78,24.38,Light
SUB6817676,3816.41,3.727,3506.3,168.4,3.61,49.58,Moderate
SUB4460096,395.89,0.387,330.67,12.66,0.92,2.5,Very_Light
SUB2330363,2604.69,2.544,2023.99,207.94,3.1,205.19,Moderate
SUB4446839,4280.87,4.181,3529.26,980.15,0.45,37.92,Moderate
SUB4113506,2277.7,2.224,1424.62,531.45,6.01,87.73,Moderate
SUB9167197,1955.95,1.91,1866.28,118.19,1.38,18.12,Light
SUB2561014,3014.47,2.944,2807.2,44.32,12.75,20.48,Moderate
SUB5589369,2567.1,2.507,2092.62,112.55,4.38,137.59,Moderate
SUB7621778,307.88,0.301,148.47,136.48,0.4,11.01,Very_Light
SUB8531844,330.4,0.323,202.72,28.02,0.74,36.88,Very_Light
SUB4257983,774.56,0.756,606.96,39.51,9.55,102.62,Light
SUB7902066,266.03,0.26,123.39,81.14,0.49,22.61,Very_Light
SUB7073877,4399.62,4.297,3927.91,436.62,13.19,214.64,Moderate
SUB9033651,3726.93,3.64,3141.01,225.46,25.79,37.71,Moderate
SUB1751972,1905.94,1.861,1752.71,82.23,4.34,22.02,Light
SUB9648035,1720.87,1.681,1578.64,74.75,55.92,53.15,Light
SUB4631171,773.14,0.755,413.03,161.42,0.86,81.44,Light
SUB8973155,1754.75,1.714,1310.71,294.32,11.16,11.02,Light
SUB5976820,1259.06,1.23,1238.97,35.1,0.0,1.45,Light
SUB4743185,661.65,0.646,412.54,116.57,1.69,1.62,Light
SUB6768212,1770.48,1.729,1119.42,487.09,0.67,21.99,Light
SUB1024363,8861.48,8.654,7999.87,688.08,2.13,16.02,Heavy
SUB9783406,2361.72,2.306,2084.98,61.82,2.92,29.12,Moderate
SUB3045990,7802.58,7.62,6053.92,872.91,66.48,889.98,Heavy
SUB6178652,6073.3,5.931,5733.17,59.13,7.9,16.29,Heavy
SUB2385049,690.38,0.674,540.28,107.35,4.01,4.36,Light
SUB6567248,125.29,0.122,82.33,19.12,0.15,11.2,Very_Light
SUB2498447,3829.54,3.74,3047.88,267.14,16.29,14.8,Moderate
SUB2545288,636.15,0.621,283.99,317.51,4.16,1.03,Light
SUB9182320,274.58,0.268,188.93,55.4,0.54,17.93,Very_Light
SUB2595123,393.52,0.384,25.41,269.2,1.61,55.98,Very_Light
SUB9839008,3467.62,3.386,3128.17,592.37,10.92,37.58,Moderate
SUB6264482,2797.81,2.732,2362.47,129.52,0.67,0.92,Moderate
SUB7130158,239.29,0.234,141.51,46.81,3.77,0.0,Very_Light
SUB2391538,1411.78,1.379,1155.0,153.63,8.0,37.72,Light
SUB8219155,2350.5,2.295,1265.77,802.01,2.32,255.13,Moderate
SUB7817281,3647.27,3.562,3732.81,20.45,1.27,9.51,Moderate
SUB7701810,8848.74,8.641,6988.66,1569.94,8.82,95.3,Heavy
SUB5107560,5075.12,4.956,4704.53,140.4,2.49,109.9,Moderate
SUB7993018,1392.99,1.36,1142.06,157.91,0.73,119.97,Light
SUB1171236,2021.27,1.974,1556.07,387.88,2.12,34.02,Light
SUB4010129,835.14,0.816,673.61,125.17,3.82,69.08,Light
SUB1089743,3321.65,3.244,1465.78,2050.88,6.7,83.93,Moderate
SUB8426187,762.16,0.744,320.43,333.01,11.62,62.0,Light
SUB5112924,5440.3,5.313,4482.31,1075.93,23.37,126.15,Heavy
SUB2955206,8317.72,8.123,8395.48,60.4,11.78,325.56,Heavy
SUB2138422,1084.04,1.059,858.01,114.52,2.04,26.54,Light
SUB1758795,2873.41,2.806,2282.11,310.34,0.18,1.94,Moderate
SUB8632738,2517.7,2.459,1701.07,398.12,2.48,361.57,Moderate
SUB2764688,1750.65,1.71,1493.13,168.96,0.44,50.0,Light
SUB3957817,8443.53,8.246,8411.17,525.56,8.96,255.85,Heavy
SUB1239647,2336.59,2.282,1075.36,1170.15,0.48,186.33,Moderate
SUB5514153,122.38,0.12,38.0,20.18,0.0,2.68,Very_Light
SUB7098915,1523.58,1.488,1340.98,20.86,4.48,29.37,Light
SUB4772515,772.02,0.754,175.98,562.62,1.57,3.42,Light
SUB3942609,2399.24,2.343,1887.37,181.92,5.88,110.21,Moderate
SUB9158781,634.81,0.62,200.26,417.61,0.32,0.0,Light
SUB9813240,2735.27,2.671,2575.07,262.78,4.38,57.68,Moderate
SUB2572732,740.42,0.723,359.81,33.73,1.76,235.35,Light
SUB9016792,5494.11,5.365,5080.85,124.68,0.79,1.96,Heavy
SUB3740855,962.54,0.94,153.23,654.19,18.74,7.93,Light
SUB4340444,1675.48,1.636,1388.12,104.41,1.37,3.56,Light
SUB4750222,1582.17,1.545,1427.56,134.53,0.41,60.86,Light
SUB2380188,1632.17,1.594,1499.03,91.51,8.64,23.22,Light
SUB8530577,1580.98,1.544,736.94,339.96,2.39,349.79,Light
SUB4060465,3125.85,3.053,1515.12,1396.75,4.33,152.25,Moderate
SUB7723000,4773.65,4.662,4541.77,215.55,8.21,36.29,Moderate
SUB8770032,238.41,0.233,216.61,5.28,0.53,0.0,Very_Light
SUB3818767,13711.89,13.391,11853.3,790.71,2.43,70.18,Power_User
SUB8864394,1741.32,1.701,1487.91,243.51,4.66,43.61,Light
SUB6864049,1616.53,1.579,1271.04,195.27,17.47,0.0,Light
SUB9958825,2490.21,2.432,2306.49,371.71,5.3,20.75,Moderate
SUB9511807,2402.78,2.346,1922.06,232.53,3.17,13.19,Moderate
SUB6531052,334.32,0.326,182.7,50.79,1.91,0.65,Very_Light
SUB7321001,778.62,0.76,405.32,323.82,0.55,72.18,Light
SUB1424190,4680.98,4.571,4046.33,638.94,4.24,384.24,Moderate
SUB7743571,413.54,0.404,231.04,61.18,17.87,15.65,Very_Light
SUB4472696,1234.28,1.205,780.04,233.84,5.59,37.47,Light
SUB3120677,3939.35,3.847,3157.15,364.33,8.31,20.67,Moderate
SUB3597979,5816.09,5.68,4902.73,405.91,1.86,26.2,Heavy
SUB8524132,2446.26,2.389,2041.44,417.16,5.6,14.76,Moderate
SUB9294919,507.06,0.495,210.74,219.49,1.51,3.8,Very_Light
SUB3104417,2064.48,2.016,1225.1,623.67,0.95,66.19,Moderate
SUB6449604,1722.92,1.683,1467.0,255.41,0.13,11.16,Light
SUB1898628,3852.72,3.762,2967.32,737.21,0.23,3.65,Moderate
SUB4761054,2970.69,2.901,2662.57,235.33,1.86,64.67,Moderate
SUB3396716,585.99,0.572,358.06,152.28,0.06,68.9,Light
SUB3057244,1692.91,1.653,791.6,607.78,0.78,2.29,Light
SUB3707929,4896.09,4.781,4076.25,791.0,17.02,0.0,Moderate
SUB5272513,2991.54,2.921,2334.44,423.96,1.61,9.83,Moderate
SUB4928125,650.04,0.635,304.54,315.29,13.21,4.02,Light
SUB5125186,800.0,0.781,311.24,373.0,10.43,1.16,Light
SUB4338669,45.35,0.044,23.05,16.97,0.1,0.0,Very_Light
SUB9302258,2302.92,2.249,1935.47,425.49,0.79,82.84,Moderate
SUB8738667,138.08,0.135,79.85,34.47,0.35,3.34,Very_Light
SUB5360866,9547.01,9.323,7613.93,1217.44,6.66,553.12,Heavy
SUB3304310,12335.0,12.046,11461.63,567.41,27.21,58.15,Power_User
SUB1976264,1876.95,1.833,436.94,347.82,3.08,836.17,Light
SUB9323880,491.58,0.48,69.92,141.28,2.73,187.9,Very_Light
SUB8299243,4970.47,4.854,3363.35,1277.24,22.7,366.93,Moderate
SUB4928094,825.77,0.806,678.02,101.87,0.78,44.23,Light
SUB6795886,185.83,0.181,62.32,21.7,1.43,46.24,Very_Light
SUB7531423,684.73,0.669,399.52,203.6,1.89,39.89,Light
SUB3790353,3860.7,3.77,3412.73,77.97,1.1,119.87,Moderate
SUB6185356,869.69,0.849,719.26,31.0,2.03,33.98,Light
SUB3465849,5246.25,5.123,3664.45,1954.81,0.72,25.33,Heavy
SUB3933865,9074.86,8.862,8582.51,905.0,6.88,83.99,Heavy
SUB7667051,449.67,0.439,240.13,151.54,0.55,4.52,Very_Light
SUB8587145,2312.18,2.258,1847.92,353.11,0.33,16.79,Moderate
SUB7030079,1195.39,1.167,512.0,514.74,0.17,16.3,Light
SUB9970922,3965.65,3.873,3458.2,217.87,2.22,39.93,Moderate
SUB7147454,279.89,0.273,127.43,69.97,3.21,11.51,Very_Light
SUB8907288,980.88,0.958,686.62,204.51,8.99,69.95,Light
SUB3505700,5572.8,5.442,3602.16,1642.06,0.26,8.8,Heavy
SUB1145693,183.91,0.18,100.63,66.56,0.86,0.0,Very_Light
SUB2649734,1764.88,1.724,904.82,469.5,3.17,160.1,Light
SUB1885621,1685.24,1.646,1421.86,155.35,0.0,2.33,Light
SUB1561548,1513.8,1.478,1158.91,93.24,32.27,3.07,Light
SUB9063001,238.72,0.233,66.35,48.76,18.56,48.78,Very_Light
SUB5379845,618.28,0.604,229.56,271.97,6.94,1.98,Light
SUB8150265,900.62,0.88,672.25,202.11,4.04,14.54,Light
SUB2703728,13571.22,13.253,12509.69,1800.74,2.0,220.97,Power_User
SUB5762315,992.95,0.97,98.12,938.28,2.76,7.05,Light
SUB4377136,364.52,0.356,111.56,196.73,2.03,10.99,Very_Light
SUB1468451,7020.74,6.856,5945.18,1198.75,8.81,92.62,Heavy
SUB5777830,2741.1,2.677,1997.72,312.72,9.16,230.51,Moderate
SUB1259425,7621.41,7.443,6083.26,649.96,11.5,232.08,Heavy
SUB9899217,320.47,0.313,132.55,54.6,0.79,15.82,Very_Light
SUB8604323,2148.67,2.098,1346.11,962.01,0.26,1.99,Moderate
SUB7259635,1437.44,1.404,995.28,408.35,7.68,16.83,Light
SUB5494893,2070.29,2.022,1053.19,893.11,2.99,43.52,Moderate
SUB2968093,506.51,0.495,425.54,16.43,0.58,14.54,Very_Light
SUB3444913,13949.92,13.623,12008.78,854.82,1.59,141.69,Power_User
SUB7504938,3323.9,3.246,2147.19,944.06,0.94,11.85,Moderate
SUB8131390,2474.05,2.416,1078.27,1183.55,10.25,2.96,Moderate
SUB4787132,1463.08,1.429,1054.87,452.43,1.0,47.25,Light
SUB4809821,3423.39,3.343,3261.52,225.0,10.81,130.51,Moderate
SUB9817518,2884.45,2.817,2260.26,340.63,1.2,12.81,Moderate
SUB5037746,794.3,0.776,387.89,217.77,0.51,46.22,Light
SUB1081171,6280.91,6.134,4566.4,1639.61,3.25,11.14,Heavy
SUB3183448,21658.28,21.151,19160.35,1233.67,15.37,84.63,Power_User
SUB2189138,1580.47,1.543,976.85,438.01,1.3,88.18,Light
SUB3249476,705.52,0.689,556.62,35.3,3.56,37.74,Light
SUB3759374,1146.01,1.119,862.68,109.73,26.55,40.41,Light
SUB4463894,1613.61,1.576,1609.35,13.73,1.08,41.98,Light
SUB1783258,492.41,0.481,335.0,81.06,13.94,58.89,Very_Light
SUB2896999,8760.52,8.555,6943.33,1732.07,13.56,42.13,Heavy
SUB3852889,3866.95,3.776,3035.71,696.77,5.09,117.14,Moderate
SUB8297050,1898.65,1.854,1423.66,378.04,7.63,44.0,Light
SUB8371858,68.77,0.067,15.25,31.38,0.3,3.53,Very_Light
SUB2761201,896.86,0.876,784.08,28.74,1.02,3.4,Light
SUB3337180,2103.9,2.055,241.23,1736.26,14.67,224.62,Moderate
SUB4485862,985.06,0.962,288.74,614.63,1.41,30.49,Light
SUB2400507,2208.67,2.157,1755.99,209.31,6.26,188.37,Moderate
SUB5235040,345.59,0.337,195.28,73.92,7.24,20.55,Very_Light
SUB6529554,1326.8,1.296,574.73,622.67,2.17,137.55,Light
SUB8518162,570.11,0.557,402.21,89.82,3.56,21.76,Light
SUB8676431,1642.94,1.604,1091.14,464.64,0.43,1.52,Light
SUB3757398,2313.46,2.259,1290.66,785.76,1.54,8.69,Moderate
SUB1388742,277.38,0.271,135.57,82.04,0.4,8.41,Very_Light
SUB1676935,5271.8,5.148,5103.61,257.93,7.79,13.36,Heavy
SUB8793604,2975.36,2.906,2451.35,374.55,12.58,133.37,Moderate
SUB1401072,955.6,0.933,331.62,507.51,1.98,40.46,Light
SUB7722841,899.0,0.878,478.75,393.25,10.86,44.44,Light
SUB3095637,3215.17,3.14,2830.36,49.54,7.13,0.0,Moderate
SUB3788302,2318.59,2.264,1313.94,299.94,33.13,683.78,Moderate
SUB8843227,9952.2,9.719,8820.38,675.95,16.73,182.74,Heavy
SUB6581472,4780.41,4.668,4015.17,939.16,6.5,67.6,Moderate
SUB9269841,1989.51,1.943,1472.46,440.61,9.06,36.5,Light
SUB5859633,493.69,0.482,123.27,305.0,8.34,58.74,Very_Light
SUB5468852,122.7,0.12,36.72,47.86,2.43,2.67,Very_Light
SUB8742237,2948.33,2.879,2465.2,611.61,10.12,47.79,Moderate
SUB7749977,701.2,0.685,584.93,59.89,0.56,2.72,Light
SUB1419503,4446.93,4.343,3801.09,130.81,9.83,4.06,Moderate
SUB7488000,1729.67,1.689,1611.44,119.73,3.38,1.35,Light
SUB8586544,1130.4,1.104,247.6,764.26,26.75,13.51,Light
SUB9318849,1601.62,1.564,1401.79,35.74,12.42,0.0,Light
SUB8608965,1806.17,1.764,563.43,1061.48,6.97,55.56,Light
SUB1158253,1884.06,1.84,572.49,1154.06,1.34,11.67,Light
SUB9209061,367.2,0.359,184.64,118.7,4.77,10.13,Very_Light
SUB4211369,642.19,0.627,409.39,116.95,6.93,0.0,Light
SUB2659537,2375.66,2.32,2031.85,271.31,28.72,0.0,Moderate
SUB2279898,1560.84,1.524,672.99,2.19,3.07,967.84,Light
SUB3364840,9916.77,9.684,7816.68,1173.31,0.7,5.75,Heavy
SUB1771143,4186.84,4.089,3493.14,483.13,2.43,136.4,Moderate
SUB7697947,253.57,0.248,54.62,90.46,0.79,13.39,Very_Light
SUB4906377,366.58,0.358,223.88,100.26,9.51,12.43,Very_Light
SUB2461433,1835.19,1.792,1024.01,602.17,23.75,13.7,Light
SUB4348549,716.61,0.7,369.95,172.21,14.64,25.58,Light
SUB8753638,1624.06,1.586,1198.36,165.63,0.75,41.07,Light
SUB6580427,2782.23,2.717,2042.51,438.42,7.12,20.71,Moderate
SUB2576845,1650.59,1.612,1363.3,114.69,15.45,90.0,Light
SUB1988722,23413.77,22.865,21517.43,307.39,13.08,35.01,Power_User
SUB3037398,441.14,0.431,350.72,45.56,0.09,49.42,Very_Light
SUB4527110,1821.59,1.779,1507.41,189.12,7.55,19.06,Light
SUB5289639,2835.94,2.769,1896.21,437.4,24.19,423.55,Moderate
SUB7398897,7651.62,7.472,7880.64,135.94,19.43,118.05,Heavy
SUB2065560,599.57,0.586,357.44,241.2,0.0,32.12,Light
SUB8989900,2338.91,2.284,1065.34,1223.51,1.31,10.34,Moderate
SUB8189204,5902.96,5.765,5773.51,228.91,8.3,4.02,Heavy
SUB7707432,1458.41,1.424,762.11,573.66,0.38,135.5,Light
SUB9349065,4479.99,4.375,2938.82,1144.03,0.08,574.3,Moderate
SUB3754036,2296.75,2.243,536.64,1536.39,5.3,47.59,Moderate
SUB7934198,2494.08,2.436,2250.33,162.4,9.32,7.32,Moderate
SUB8389434,1402.13,1.369,632.92,560.86,2.27,125.48,Light
SUB1091656,511.48,0.499,174.74,230.88,6.67,10.75,Very_Light
SUB3162766,468.87,0.458,273.06,67.05,2.24,68.72,Very_Light
SUB1353153,2313.43,2.259,2060.14,299.38,11.44,68.02,Moderate
SUB7724504,6584.57,6.43,5640.2,1300.0,0.11,104.37,Heavy
SUB4453708,996.88,0.974,783.03,122.38,0.9,21.34,Light
SUB5101153,757.05,0.739,578.55,157.25,2.12,14.53,Light
SUB1987938,1801.66,1.759,863.26,352.7,4.08,333.24,Light
SUB8074533,530.49,0.518,376.76,31.32,3.27,67.78,Light
SUB4801065,11771.93,11.496,11820.77,312.44,0.77,93.79,Power_User
SUB1862839,9766.58,9.538,9924.64,336.92,12.38,3.23,Heavy
SUB2064367,3556.74,3.473,2662.3,336.46,3.55,130.55,Moderate
SUB1234898,3359.29,3.281,2733.0,486.88,8.88,6.43,Moderate
SUB1461122,273.49,0.267,195.86,58.23,5.39,12.84,Very_Light
SUB1675025,3438.06,3.357,3199.13,227.24,8.08,84.12,Moderate
SUB5264550,2099.63,2.05,1587.95,423.59,1.33,34.38,Moderate
SUB8536968,615.29,0.601,438.01,143.71,2.33,5.07,Light
SUB6477835,9940.94,9.708,8909.86,330.96,0.2,213.25,Heavy
SUB2605752,5209.5,5.087,4893.7,282.25,1.89,134.81,Heavy
SUB1807040,2234.83,2.182,1603.56,122.11,8.62,238.76,Moderate
SUB7634586,300.77,0.294,151.02,122.76,0.82,2.84,Very_Light
SUB5132443,2992.17,2.922,2839.61,54.58,4.83,19.44,Moderate
SUB6232190,238.83,0.233,98.99,95.57,0.63,1.0,Very_Light
SUB8920337,1269.55,1.24,775.97,350.51,5.65,0.9,Light
SUB3154828,2984.6,2.915,1278.38,1595.04,0.34,75.53,Moderate
SUB6778728,7394.42,7.221,5568.34,1129.28,2.89,323.12,Heavy
SUB6293348,1383.38,1.351,637.87,288.56,1.08,223.09,Light
SUB3784975,1495.01,1.46,826.57,462.34,0.0,29.55,Light
SUB9371223,4007.45,3.914,3674.62,238.87,11.42,23.18,Moderate
SUB9840597,1224.3,1.196,977.11,146.51,4.94,1.54,Light
SUB5859382,4060.41,3.965,4167.39,148.02,1.07,9.33,Moderate
SUB5912301,3466.39,3.385,3349.01,110.85,0.27,57.51,Moderate
SUB9126492,6729.68,6.572,6123.66,262.07,5.07,41.57,Heavy
SUB4077026,441.96,0.432,120.12,210.51,1.0,49.67,Very_Light
SUB1148469,3598.28,3.514,1357.01,1689.24,0.83,449.02,Moderate
SUB5170555,1662.33,1.623,1448.75,164.83,0.48,4.89,Light
SUB1516394,1092.6,1.067,427.81,559.05,15.7,68.09,Light
SUB3090825,415.05,0.405,87.26,246.42,0.63,60.19,Very_Light
SUB9908720,777.09,0.759,393.55,322.2,6.39,8.17,Light
SUB4290303,2065.41,2.017,1265.36,583.14,7.91,94.1,Moderate
SUB8415871,1842.01,1.799,1710.54,159.2,2.05,29.65,Light
SUB9090433,5686.62,5.553,4824.88,662.25,6.71,2.06,Heavy
SUB3418853,2915.53,2.847,1382.7,1085.27,5.86,186.33,Moderate
SUB6244786,653.63,0.638,508.84,26.67,1.11,2.81,Light
SUB8249127,1670.67,1.632,1123.83,311.58,3.17,50.3,Light
SUB9920857,741.5,0.724,401.46,163.2,1.56,82.74,Light
SUB8197177,593.74,0.58,276.69,177.72,12.47,128.91,Light
SUB5384077,1412.91,1.38,1107.42,288.39,7.17,21.32,Light
SUB2129775,1587.99,1.551,1093.93,484.65,2.21,8.6,Light
SUB9125248,2581.46,2.521,1670.07,555.27,0.52,67.58,Moderate
SUB3196916,233.46,0.228,136.15,71.52,0.8,1.64,Very_Light
SUB7241602,3884.22,3.793,3624.83,144.56,1.6,0.0,Moderate
SUB2170933,2570.26,2.51,1388.58,1190.75,49.24,18.93,Moderate
SUB2391449,10088.65,9.852,9952.78,987.39,3.14,8.21,Heavy
SUB3518929,1238.34,1.209,786.73,346.37,0.86,0.0,Light
SUB7604168,4770.89,4.659,4046.76,358.98,1.88,12.26,Moderate
SUB1859734,9072.18,8.86,7508.34,1075.94,9.86,289.65,Heavy
SUB6207188,3531.06,3.448,3427.79,130.2,0.39,86.62,Moderate
SUB9242580,9436.43,9.215,8708.42,59.53,5.13,7.4,Heavy
SUB2872154,3718.01,3.631,3231.68,297.65,0.76,2.86,Moderate
SUB8904617,5416.43,5.289,4193.31,663.61,0.95,32.52,Heavy
SUB1913605,1367.0,1.335,511.81,788.59,26.08,0.0,Light
SUB4009526,6629.73,6.474,6010.89,83.21,2.78,6.4,Heavy
SUB9405547,9977.34,9.743,9772.33,659.08,0.96,82.0,Heavy
SUB3032656,2243.22,2.191,2248.71,70.96,0.77,0.61,Moderate
SUB7490750,1058.06,1.033,530.83,404.88,17.54,7.25,Light
SUB8221626,2052.28,2.004,1962.64,114.7,12.01,0.0,Moderate
SUB7353575,161.87,0.158,64.97,26.83,7.62,38.3,Very_Light
SUB7982137,807.88,0.789,475.94,334.2,8.71,1.97,Light
SUB4289986,450.64,0.44,123.04,282.52,1.37,24.58,Very_Light
SUB6652555,4401.2,4.298,3723.75,377.79,33.32,88.84,Moderate
SUB6198054,1467.28,1.433,639.79,753.63,0.07,5.1,Light
SUB8269623,412.6,0.403,167.18,152.86,4.87,18.48,Very_Light
SUB2854165,1520.47,1.485,1561.67,12.8,4.7,5.6,Light
SUB1377224,2407.91,2.351,1620.61,606.33,3.12,50.3,Moderate
SUB5453722,9248.12,9.031,8224.34,139.49,5.16,320.94,Heavy
SUB7321136,8533.06,8.333,8243.27,242.26,0.51,12.11,Heavy
SUB9623041,7291.78,7.121,5668.25,1519.4,55.85,24.74,Heavy
SUB1364446,1270.39,1.241,569.85,630.8,8.7,61.98,Light
SUB7759072,963.42,0.941,691.66,270.84,1.18,45.06,Light
SUB1448934,13018.83,12.714,11685.95,1586.71,8.5,314.37,Power_User
SUB3657885,1648.78,1.61,1184.38,213.2,10.1,45.31,Light
SUB6242029,2432.44,2.375,1836.53,223.59,3.15,32.97,Moderate
SUB6772964,819.58,0.8,741.88,98.78,0.87,1.23,Light
SUB6644219,903.16,0.882,648.76,75.08,4.07,9.36,Light
SUB7955038,415.99,0.406,202.51,147.91,1.99,27.1,Very_Light
SUB2942120,175.1,0.171,37.3,49.15,1.2,21.88,Very_Light
SUB9094566,715.87,0.699,489.62,205.64,0.77,12.43,Light
SUB8311460,2687.58,2.625,1582.63,740.79,6.02,83.97,Moderate
SUB8863353,8656.51,8.454,7351.44,345.38,41.56,205.11,Heavy
SUB7710660,1031.91,1.008,214.56,668.54,0.42,30.35,Light
SUB1821939,9029.72,8.818,6545.59,1483.89,10.67,233.73,Heavy
SUB4637588,263.25,0.257,121.95,42.88,9.0,53.6,Very_Light
SUB8470396,4454.29,4.35,3139.52,1126.44,24.11,34.86,Moderate
SUB9163365,662.81,0.647,304.66,290.86,11.04,52.07,Light
SUB4614705,554.41,0.541,240.05,109.71,6.92,141.65,Light
SUB3500120,1311.65,1.281,968.54,150.38,1.55,76.6,Light
SUB4932613,820.82,0.802,537.18,164.49,0.0,0.0,Light
SUB5055032,924.57,0.903,817.66,32.18,0.35,76.42,Light
SUB6881344,8978.47,8.768,8073.98,274.34,3.91,3.25,Heavy
SUB3196274,2653.11,2.591,1787.58,484.7,8.71,184.33,Moderate
SUB3429700,2475.24,2.417,2187.82,160.97,0.66,78.4,Moderate
SUB6586956,4378.78,4.276,3964.45,82.53,3.46,125.96,Moderate
SUB5096920,12909.57,12.607,12154.19,487.17,0.55,34.01,Power_User
SUB8557944,2379.55,2.324,1598.47,321.85,6.24,303.95,Moderate
SUB7015346,6299.47,6.152,6812.62,68.03,0.84,7.25,Heavy
SUB4501661,395.9,0.387,347.96,10.4,0.16,34.06,Very_Light
SUB8872277,420.37,0.411,395.19,27.52,2.66,6.61,Very_Light
SUB3604902,8656.53,8.454,8162.72,267.84,1.7,354.92,Heavy
