user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,total_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category
SUB9666712,2026-03-30,1.85,3.35,1.02,1.21,1961.42,908.25,7.59,111.28,3320.55,1,0,45-54,Postpaid_Premium,5G_Device,4G,Moderate
SUB6219574,2026-04-14,7.66,2.41,0.02,0.89,17670.33,650.33,0.2,101.22,19754.21,0,0,18-24,Postpaid_Basic,5G_Device,5G,Power_User
SUB6569451,2026-04-12,0.28,2.29,0.0,0.26,648.98,887.56,0.0,14.94,1759.23,0,0,45-54,Prepaid_Daily,Mid_Range,5G,Light
SUB5791882,2026-03-28,0.26,0.05,0.04,0.07,302.29,8.02,0.54,5.81,375.56,0,0,55+,Prepaid_Monthly,Basic_Phone,4G,Very_Light
SUB7862758,2026-04-07,0.48,0.93,0.01,1.56,1018.16,318.46,0.16,80.27,1585.24,1,1,55+,Prepaid_Monthly,Mid_Range,5G,Light
SUB1995893,2026-04-08,2.27,0.57,1.08,0.16,780.17,83.35,10.1,11.45,926.19,0,0,18-24,Prepaid_Monthly,5G_Device,3G,Light
SUB3670492,2026-03-20,0.9,2.34,0.0,0.26,1361.15,641.88,0.0,21.84,2025.4,0,0,35-44,Postpaid_Basic,Mid_Range,4G+,Light
SUB8354421,2026-03-30,1.78,4.1,1.3,0.5,5990.72,1215.41,17.86,51.43,7739.34,1,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Heavy
SUB3977299,2026-03-20,2.45,6.0,2.49,1.11,4853.68,1935.81,24.59,51.62,7098.73,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy
SUB3934317,2026-04-09,8.0,4.34,0.34,1.39,13074.6,1465.36,1.99,275.02,14667.31,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Power_User
SUB5537454,2026-04-13,0.41,0.07,0.19,0.09,635.5,14.23,1.58,4.06,780.57,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G,Light
SUB9151168,2026-04-06,0.5,0.55,2.33,0.16,1027.86,140.73,15.29,11.65,1424.55,1,0,35-44,Postpaid_Unlimited,Tablet,4G+,Light
SUB2546064,2026-04-03,0.38,0.49,0.11,0.0,686.05,121.53,2.18,0.0,829.82,0,0,45-54,Postpaid_Unlimited,Basic_Phone,4G,Light
SUB4240641,2026-03-19,2.84,1.37,0.02,0.3,3269.47,261.52,0.36,24.3,3739.11,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB3715548,2026-03-29,1.61,0.82,1.67,0.76,3865.39,311.84,23.88,72.62,3972.26,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Moderate
SUB1779091,2026-04-09,1.09,1.36,0.16,0.38,1184.61,422.05,1.99,40.61,1769.24,1,0,35-44,Postpaid_Basic,Mid_Range,4G+,Light
SUB2706930,2026-03-30,0.64,0.67,0.57,0.13,228.32,57.43,3.87,15.9,363.6,0,0,25-34,Prepaid_Daily,Premium_Smartphone,3G,Very_Light
SUB6967520,2026-03-27,1.06,1.58,0.47,0.32,1871.89,516.0,4.07,35.61,2601.39,0,0,45-54,Postpaid_Premium,Premium_Smartphone,4G+,Moderate
SUB1964795,2026-03-21,3.08,0.37,0.56,0.83,6904.47,142.58,7.89,35.83,7290.88,1,0,25-34,Prepaid_Daily,Premium_Smartphone,5G,Heavy
SUB2578458,2026-03-25,0.25,0.69,0.02,0.0,120.1,68.45,0.26,0.0,220.05,1,0,25-34,Prepaid_Monthly,Basic_Phone,3G,Very_Light
SUB9658123,2026-03-30,0.25,4.67,1.13,0.02,186.09,1363.72,21.41,3.18,1676.67,1,1,25-34,Prepaid_Daily,5G_Device,4G,Light
SUB6981804,2026-04-11,5.21,3.54,0.76,1.31,12874.87,1271.4,10.04,108.46,13724.54,0,1,25-34,Postpaid_Basic,5G_Device,5G,Power_User
SUB8583491,2026-04-02,0.12,0.73,0.03,0.1,89.6,171.51,0.35,13.97,313.37,0,0,55+,Postpaid_Basic,Mid_Range,4G,Very_Light
SUB1671986,2026-04-05,4.35,1.19,0.01,0.01,11471.01,362.02,0.15,0.86,11434.79,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Power_User
SUB9526508,2026-04-09,0.61,0.75,0.27,0.61,823.16,194.83,3.3,37.91,1170.68,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,Light
SUB8845772,2026-03-28,0.25,0.32,0.22,0.45,299.68,88.07,2.41,63.13,499.15,0,0,45-54,Postpaid_Basic,Mid_Range,4G+,Very_Light
SUB9048056,2026-03-29,1.86,6.0,0.26,2.62,2429.99,1369.5,4.84,184.26,4147.99,0,1,25-34,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB7989875,2026-04-06,1.17,2.89,0.47,0.13,1941.6,450.14,4.0,13.46,2528.63,0,1,45-54,Postpaid_Premium,Mid_Range,4G,Moderate
SUB9901674,2026-04-17,1.93,0.39,0.01,0.46,606.27,37.08,0.13,28.48,718.07,0,0,18-24,Prepaid_Monthly,5G_Device,3G,Light
SUB5008146,2026-03-28,0.15,1.25,0.57,0.12,125.29,334.06,10.26,7.06,521.44,0,1,18-24,Prepaid_Daily,Mid_Range,4G,Light
SUB3361331,2026-04-06,0.24,0.61,0.3,0.0,407.53,157.74,4.33,0.0,716.55,0,0,55+,Prepaid_Daily,Tablet,4G+,Light
SUB2158343,2026-03-28,0.18,0.83,0.05,0.14,248.93,157.79,0.36,10.15,411.01,0,1,45-54,Postpaid_Premium,Basic_Phone,4G,Very_Light
SUB1541529,2026-04-12,0.46,1.24,0.41,0.25,325.48,334.33,4.17,19.0,736.64,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB5348530,2026-04-15,0.06,0.36,0.44,0.61,104.54,116.3,5.32,64.12,395.36,0,0,35-44,Prepaid_Daily,Mid_Range,4G+,Very_Light
SUB9283161,2026-03-20,0.15,0.5,0.14,0.0,321.97,142.94,2.68,0.0,559.66,0,0,55+,Prepaid_Daily,5G_Device,5G,Light
SUB6156758,2026-04-08,5.25,1.56,0.39,0.09,4034.99,233.76,4.97,5.82,4681.13,0,0,18-24,Postpaid_Premium,Premium_Smartphone,3G,Moderate
SUB3153548,2026-04-01,0.37,1.99,0.26,0.12,374.85,583.11,3.38,14.95,1104.56,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB9507528,2026-04-02,6.58,5.11,0.15,0.37,7180.72,1520.49,2.3,35.11,9503.02,0,1,25-34,Postpaid_Basic,Mid_Range,4G+,Heavy
SUB1406547,2026-03-27,0.19,0.76,0.23,0.04,205.39,154.65,1.95,3.29,420.19,0,0,18-24,Postpaid_Basic,Basic_Phone,4G,Very_Light
SUB2657583,2026-03-23,0.2,3.09,0.13,0.09,489.32,1148.41,1.2,11.82,1744.51,0,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,Light
SUB1063014,2026-04-16,0.7,1.43,0.28,0.01,1505.38,503.05,1.7,1.02,2127.2,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,5G,Moderate
SUB7477006,2026-03-20,0.24,0.57,0.01,2.19,567.23,199.09,0.14,390.19,1175.77,0,0,18-24,Prepaid_Monthly,Basic_Phone,5G,Light
SUB6910494,2026-03-23,0.17,0.19,0.25,0.0,120.06,55.12,1.39,0.0,238.36,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,Very_Light
SUB2235382,2026-03-30,0.91,1.53,0.46,0.03,405.88,129.38,7.09,2.8,662.34,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,3G,Light
SUB6228298,2026-04-02,1.27,2.1,0.94,0.23,2407.47,657.84,6.77,20.67,3014.48,1,0,35-44,Postpaid_Basic,Mid_Range,5G,Moderate
SUB5532889,2026-04-11,2.55,4.53,0.24,0.32,5755.6,1585.14,4.63,56.36,7587.66,0,0,35-44,Postpaid_Premium,5G_Device,4G+,Heavy
SUB9745386,2026-03-19,3.9,1.84,0.26,0.3,6696.19,422.46,4.3,40.76,7444.7,1,0,25-34,Prepaid_Monthly,Mid_Range,4G+,Heavy
SUB8775679,2026-04-15,0.61,1.52,0.94,0.3,509.57,366.76,12.64,43.91,1025.76,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB4132293,2026-03-22,0.67,0.18,0.29,0.79,470.06,27.27,1.78,31.71,558.41,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB5032371,2026-04-09,0.31,1.17,0.54,0.43,316.52,298.32,9.61,77.06,878.62,1,1,45-54,Postpaid_Premium,Premium_Smartphone,4G,Light
SUB3602352,2026-04-10,1.02,1.14,0.82,0.08,407.79,155.77,10.93,10.98,669.17,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB2531817,2026-04-13,0.85,0.62,1.03,0.05,1277.97,211.38,18.1,9.85,1471.91,0,0,18-24,Prepaid_Monthly,5G_Device,4G+,Light
SUB7767835,2026-04-16,0.17,0.38,0.48,1.08,85.08,47.29,8.13,100.53,294.16,1,0,55+,Postpaid_Premium,Premium_Smartphone,3G,Very_Light
SUB3015074,2026-04-03,1.1,0.36,0.47,0.93,1213.35,78.53,7.21,37.6,1382.57,0,0,55+,Postpaid_Unlimited,5G_Device,4G,Light
SUB6715175,2026-04-10,2.81,2.4,0.18,1.08,6371.34,831.97,1.59,207.99,6814.33,0,1,25-34,Prepaid_Daily,Premium_Smartphone,5G,Heavy
SUB8745863,2026-04-15,0.32,0.29,0.17,0.66,648.54,80.12,1.12,68.22,782.39,0,0,18-24,Prepaid_Daily,Mid_Range,5G,Light
SUB5720058,2026-04-12,6.07,0.17,0.29,0.1,11862.75,55.69,3.38,18.32,12467.27,1,1,35-44,Prepaid_Daily,Mid_Range,5G,Power_User
SUB7619511,2026-03-28,1.32,0.6,0.15,0.58,3280.07,216.78,1.06,41.01,3757.85,1,0,45-54,Postpaid_Premium,Mid_Range,5G,Moderate
SUB2802502,2026-03-31,0.1,0.03,0.16,0.27,83.09,8.8,2.38,18.78,117.24,0,0,18-24,Prepaid_Daily,Basic_Phone,4G,Very_Light
SUB2462538,2026-03-30,2.02,1.45,1.53,0.03,1479.54,268.58,27.99,3.06,1804.54,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB7379878,2026-03-20,1.35,1.18,0.01,0.23,1407.29,247.77,0.13,23.31,1764.04,1,0,45-54,Postpaid_Basic,Premium_Smartphone,4G+,Light
SUB6745980,2026-04-04,0.65,1.18,0.22,0.57,961.52,364.97,2.32,99.31,1431.72,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G+,Light
SUB3026819,2026-04-13,0.87,0.25,0.03,0.0,911.9,70.5,0.3,0.0,1070.26,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB6209995,2026-04-03,0.78,2.06,0.63,0.36,714.47,590.16,4.85,34.79,1288.52,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB4934053,2026-04-16,1.21,0.23,0.22,0.03,885.94,50.2,3.82,3.48,912.85,0,0,25-34,Prepaid_Daily,Basic_Phone,4G,Light
SUB8632749,2026-03-31,0.17,0.33,0.0,0.21,278.82,128.18,0.0,31.03,533.83,1,0,35-44,Prepaid_Daily,Basic_Phone,5G,Light
SUB6864075,2026-04-06,1.2,0.38,0.35,0.07,1909.21,114.99,6.43,3.8,2110.43,0,1,18-24,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB1732722,2026-03-21,1.73,1.58,1.97,0.0,1932.9,282.35,21.28,0.0,2375.92,0,1,18-24,Postpaid_Premium,Mid_Range,4G,Moderate
SUB6080692,2026-04-07,0.11,0.63,0.18,0.04,129.76,101.17,3.46,5.28,289.31,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB7025261,2026-04-11,2.17,0.58,0.46,0.46,5025.69,219.65,7.71,64.78,5349.97,0,1,25-34,Postpaid_Basic,Mid_Range,5G,Heavy
SUB9245044,2026-03-26,1.31,3.58,0.65,0.26,2119.09,765.85,8.4,15.45,3160.8,1,0,25-34,Prepaid_Monthly,Mid_Range,4G+,Moderate
SUB4875416,2026-04-15,1.26,0.23,0.19,0.41,1747.18,48.09,1.63,25.66,1833.4,1,0,45-54,Postpaid_Premium,Basic_Phone,4G,Light
SUB6038460,2026-04-02,0.96,0.81,0.67,0.18,3603.37,235.57,12.81,30.67,3937.93,0,1,45-54,Postpaid_Premium,Mid_Range,5G,Moderate
SUB8317619,2026-03-19,0.08,0.44,0.01,0.0,138.4,84.18,0.08,0.0,267.74,0,0,55+,Postpaid_Premium,Basic_Phone,4G,Very_Light
SUB7038602,2026-03-25,0.26,0.17,0.09,0.35,95.87,19.25,0.58,36.4,176.51,0,1,45-54,Prepaid_Monthly,Basic_Phone,3G,Very_Light
SUB5101599,2026-03-23,0.24,2.75,1.79,1.22,522.69,840.75,35.4,225.22,1594.07,0,0,25-34,Postpaid_Basic,5G_Device,5G,Light
SUB2390598,2026-04-05,3.45,6.0,2.01,0.32,7691.75,2098.54,13.9,36.32,9342.84,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Heavy
SUB5546925,2026-03-30,0.96,1.19,1.22,0.69,932.05,192.32,22.56,125.7,1258.45,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB5879797,2026-03-30,1.16,0.61,1.34,0.35,2442.59,220.6,11.2,29.36,2827.17,0,0,18-24,Postpaid_Basic,Mid_Range,5G,Moderate
SUB4775702,2026-03-31,0.62,0.43,0.49,0.06,939.85,115.15,8.03,9.78,1278.91,0,0,55+,Postpaid_Premium,5G_Device,4G+,Light
SUB5090284,2026-03-22,1.44,2.29,2.05,0.22,2810.64,757.59,18.39,42.51,3752.36,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Moderate
SUB7770161,2026-04-04,2.58,1.95,1.76,0.03,4393.37,607.75,14.07,1.95,5130.1,1,0,25-34,Postpaid_Basic,Mid_Range,4G+,Heavy
SUB7898410,2026-03-25,1.0,3.98,0.82,0.13,1903.17,884.15,9.61,15.42,2886.24,0,1,35-44,Postpaid_Premium,Mid_Range,4G,Moderate
SUB3455918,2026-03-29,1.39,0.67,0.1,0.12,3412.35,206.22,0.93,11.1,3333.75,1,0,25-34,Prepaid_Daily,Mid_Range,5G,Moderate
SUB9053048,2026-04-05,3.51,1.0,1.11,0.26,4048.86,150.82,8.53,24.58,3943.18,0,1,35-44,Prepaid_Monthly,5G_Device,4G,Moderate
SUB9093212,2026-04-13,1.7,1.2,0.43,0.01,601.24,123.57,3.75,0.54,816.48,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB9699043,2026-03-28,0.45,0.5,0.88,0.09,162.26,71.17,12.86,16.27,265.34,0,0,18-24,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB9547085,2026-03-25,0.57,2.14,0.03,0.26,1223.9,536.54,0.51,34.73,1705.18,0,0,18-24,Prepaid_Daily,5G_Device,5G,Light
SUB8588173,2026-03-19,0.98,0.34,0.12,0.01,811.06,55.73,0.89,1.61,938.26,0,1,55+,Prepaid_Monthly,Mid_Range,4G,Light
SUB8955229,2026-03-19,4.11,1.01,0.68,0.89,3970.51,198.76,9.93,160.36,4795.36,1,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB8110928,2026-04-12,1.58,2.35,0.96,6.0,2391.35,792.33,17.36,722.66,4522.42,1,1,25-34,Postpaid_Basic,5G_Device,5G,Moderate
SUB4730370,2026-03-23,1.23,2.0,0.22,0.0,2378.22,775.37,4.19,0.0,3505.51,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Moderate
SUB4688173,2026-03-31,3.15,2.2,1.43,0.59,3108.89,647.38,11.05,73.32,4364.06,1,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB7705836,2026-04-17,0.72,1.24,0.48,0.15,1236.21,370.03,3.63,20.86,1931.75,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Light
SUB9009806,2026-04-10,0.69,0.58,0.41,0.02,903.36,161.8,4.25,1.45,1093.95,0,0,35-44,Prepaid_Daily,Tablet,4G+,Light
SUB2980407,2026-04-01,0.82,0.51,0.22,0.29,1400.95,147.93,1.71,48.72,1692.63,0,0,45-54,Prepaid_Monthly,5G_Device,4G+,Light
SUB7143192,2026-03-19,0.5,0.32,1.09,0.12,502.39,55.51,14.01,21.84,613.88,1,1,35-44,Prepaid_Monthly,Mid_Range,4G,Light
SUB4277746,2026-03-24,0.47,5.06,1.45,0.35,1038.74,1696.79,8.0,25.55,2590.4,0,1,18-24,Postpaid_Premium,Mid_Range,4G+,Moderate
SUB1801125,2026-03-23,0.52,1.01,0.46,0.06,432.1,208.44,6.53,7.86,718.47,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB3386537,2026-03-29,3.76,2.27,2.51,0.95,6241.72,865.62,27.67,49.72,7639.63,0,1,18-24,Prepaid_Monthly,5G_Device,5G,Heavy
SUB3998778,2026-03-29,8.0,1.01,0.51,1.94,21243.86,340.14,4.44,335.56,23566.4,0,1,18-24,Postpaid_Premium,Mid_Range,4G+,Power_User
SUB3693695,2026-03-27,2.44,1.53,4.0,0.07,3785.53,467.55,68.27,11.62,4208.19,0,0,25-34,Postpaid_Basic,Mid_Range,5G,Moderate
SUB2768693,2026-03-28,0.07,0.01,0.43,0.39,136.86,3.66,2.76,42.49,210.7,0,0,25-34,Postpaid_Basic,Basic_Phone,5G,Very_Light
SUB6254230,2026-04-14,0.28,0.94,0.19,0.2,514.82,283.73,2.38,14.72,929.34,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Light
SUB4856600,2026-03-31,1.84,1.37,0.57,1.02,3025.04,466.24,9.98,163.79,3412.67,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate
SUB1101894,2026-04-15,0.33,0.14,0.23,0.12,568.02,26.83,2.32,6.96,708.07,1,0,45-54,Postpaid_Unlimited,Mid_Range,4G,Light
SUB2408277,2026-04-01,3.65,2.23,0.91,0.53,9309.43,564.56,15.14,39.81,10117.69,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy
SUB7188753,2026-04-01,3.82,0.45,0.23,0.1,4489.77,110.19,1.69,8.42,4248.17,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB4567945,2026-04-13,1.17,0.79,1.9,0.18,1464.88,122.11,17.34,9.86,1665.47,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G,Light
SUB4666569,2026-04-10,8.0,1.55,0.92,0.29,30773.89,520.02,10.46,14.56,34544.62,0,0,25-34,Postpaid_Premium,Tablet,5G,Power_User
SUB4229112,2026-04-13,3.51,6.0,0.08,0.94,6998.57,1569.5,0.8,158.18,9040.11,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy
SUB2048966,2026-03-24,0.72,2.56,0.05,0.03,427.91,270.02,0.64,3.02,691.5,1,0,18-24,Postpaid_Premium,Mid_Range,3G,Light
SUB8820783,2026-03-30,5.83,5.03,0.85,1.01,11300.86,1702.69,10.12,112.84,13619.7,0,1,18-24,Postpaid_Premium,Tablet,4G+,Power_User
SUB8875889,2026-04-15,2.2,1.33,0.21,0.2,2815.2,355.4,3.98,23.85,3170.38,0,1,25-34,Prepaid_Daily,Mid_Range,4G+,Moderate
SUB5216794,2026-04-03,6.05,4.28,0.05,1.16,6245.2,1084.05,0.86,74.1,6810.33,0,1,35-44,Postpaid_Basic,Premium_Smartphone,4G+,Heavy
SUB3089632,2026-03-29,0.54,0.94,0.42,0.08,203.87,109.57,2.9,7.13,402.7,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light
SUB8834112,2026-04-15,3.92,2.36,0.49,0.76,6306.08,591.68,3.27,83.4,7414.31,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Heavy
SUB5799412,2026-04-07,2.13,6.0,1.65,2.01,6700.19,2093.78,8.42,155.93,9573.71,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy
SUB8729578,2026-04-17,1.26,0.29,0.02,0.13,385.19,38.97,0.27,6.73,421.69,0,0,25-34,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB1312579,2026-04-08,1.65,3.77,0.19,0.46,2843.76,998.65,1.4,63.85,4226.8,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Moderate
SUB7807040,2026-03-21,1.38,0.56,0.89,0.08,1273.74,100.35,8.6,13.78,1395.63,1,1,18-24,Prepaid_Daily,Mid_Range,4G,Light
SUB7355421,2026-03-28,0.6,1.35,1.03,0.7,471.51,354.33,18.36,71.75,1048.66,1,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB2563825,2026-04-14,0.55,0.87,0.09,0.35,233.38,83.05,1.4,61.21,419.86,1,1,35-44,Postpaid_Basic,Premium_Smartphone,3G,Very_Light
SUB4518920,2026-03-27,4.36,1.65,0.59,0.51,4072.49,472.17,3.63,91.33,4585.82,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB5028604,2026-03-23,5.87,4.46,0.05,0.11,6605.36,692.16,0.94,15.87,6884.69,0,0,18-24,Postpaid_Unlimited,5G_Device,4G,Heavy
SUB8433980,2026-03-22,0.26,0.23,0.36,0.15,279.12,63.32,6.5,8.81,388.48,0,0,18-24,Prepaid_Monthly,Basic_Phone,4G+,Very_Light
SUB2524631,2026-04-05,0.62,0.29,0.12,0.23,1099.02,75.8,1.65,42.63,1198.91,1,0,25-34,Prepaid_Daily,Basic_Phone,4G+,Light
SUB6224369,2026-04-15,1.01,0.33,0.11,0.28,819.37,73.61,2.09,44.4,1082.0,0,0,45-54,Prepaid_Daily,Mid_Range,4G,Light
SUB5961914,2026-04-16,1.97,1.32,1.23,0.31,2361.02,237.53,12.63,12.62,2650.27,0,0,25-34,Prepaid_Monthly,Tablet,4G,Moderate
SUB8595853,2026-04-13,1.74,0.09,0.32,0.47,1748.93,19.74,5.21,92.47,1857.26,0,0,25-34,Prepaid_Daily,5G_Device,4G,Light
SUB8650961,2026-04-03,0.33,1.7,0.13,0.01,262.46,374.42,2.35,1.4,816.29,1,1,55+,Postpaid_Basic,5G_Device,4G,Light
SUB1906395,2026-03-26,1.11,0.82,0.77,0.9,1780.73,265.17,5.72,125.19,2145.87,1,1,18-24,Postpaid_Basic,Mid_Range,4G+,Moderate
SUB2944606,2026-04-05,2.54,2.22,0.89,0.39,2099.04,428.02,17.48,33.58,2806.24,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB9288515,2026-04-07,0.9,0.29,0.49,0.01,804.94,75.43,3.35,1.03,928.02,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB5805028,2026-03-30,0.58,1.16,0.17,2.55,1425.55,388.71,3.33,444.21,2288.18,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Moderate
SUB1970278,2026-03-27,0.83,0.14,0.3,0.75,1810.45,41.07,3.72,32.1,2074.84,0,0,35-44,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB9884527,2026-04-04,3.57,0.47,0.73,0.04,3073.78,83.17,3.8,2.82,2987.33,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB6271513,2026-03-28,0.72,0.47,1.42,0.14,2645.46,157.82,24.77,24.49,2826.3,0,1,55+,Postpaid_Premium,Premium_Smartphone,5G,Moderate
SUB6005231,2026-04-13,4.54,0.28,0.69,0.47,3322.24,25.75,7.73,52.22,3281.85,1,0,35-44,Postpaid_Premium,5G_Device,3G,Moderate
SUB3948134,2026-04-13,3.95,1.98,0.21,0.41,10733.57,411.45,2.58,43.9,12361.68,1,0,18-24,Postpaid_Premium,Mid_Range,4G+,Power_User
SUB2347203,2026-04-07,2.7,0.78,3.58,0.32,3647.74,151.69,24.76,56.09,4197.17,0,0,35-44,Postpaid_Premium,5G_Device,4G,Moderate
SUB7666781,2026-04-01,0.63,5.23,0.05,0.2,1242.61,1405.1,0.58,29.78,2539.89,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Moderate
SUB9855197,2026-04-04,1.07,0.49,0.04,0.35,910.57,91.61,0.59,53.28,1133.11,1,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB2187018,2026-04-05,2.63,1.25,0.15,0.78,2866.86,301.86,1.29,36.99,3453.38,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB6097579,2026-04-12,3.11,1.83,2.61,0.39,7227.51,679.62,40.11,22.27,8597.45,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy
SUB8411979,2026-03-20,1.72,2.18,0.11,0.04,1685.62,466.57,1.25,4.16,2087.02,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Moderate
SUB3267357,2026-04-10,0.5,0.18,0.15,0.41,357.3,40.37,0.92,38.16,623.39,0,1,45-54,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB2799971,2026-04-08,0.85,0.26,0.0,0.07,1395.7,73.78,0.0,4.83,1356.34,0,0,25-34,Postpaid_Premium,Basic_Phone,4G,Light
SUB1573881,2026-03-26,0.6,0.86,0.26,0.07,560.08,136.54,5.06,9.07,808.51,0,1,35-44,Postpaid_Basic,Tablet,4G,Light
SUB7296665,2026-04-01,7.86,1.5,0.64,0.29,11971.2,560.69,6.87,17.75,13680.16,1,1,25-34,Prepaid_Monthly,Mid_Range,5G,Power_User
SUB6893868,2026-04-01,0.14,0.52,0.79,0.21,123.02,110.75,8.6,41.89,335.81,0,0,55+,Prepaid_Monthly,Mid_Range,4G,Very_Light
SUB8609387,2026-03-30,0.41,1.58,0.09,0.02,406.19,251.52,0.79,1.63,680.93,1,0,45-54,Prepaid_Daily,Tablet,4G,Light
SUB6252807,2026-03-27,0.17,1.14,0.21,0.88,149.05,194.46,2.59,53.53,479.79,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Very_Light
SUB4878551,2026-04-15,0.09,0.25,0.45,0.06,157.78,75.77,6.22,5.26,288.43,0,0,55+,Prepaid_Daily,Mid_Range,4G+,Very_Light
SUB4301394,2026-03-26,5.54,1.53,4.0,0.65,3297.35,201.79,23.25,106.07,3738.45,1,0,25-34,Postpaid_Premium,5G_Device,3G,Moderate
SUB3827364,2026-04-14,1.62,6.0,0.89,0.99,3437.77,1798.21,12.72,113.72,5289.3,1,0,35-44,Postpaid_Unlimited,Mid_Range,5G,Heavy
SUB4354513,2026-04-02,1.04,0.19,0.12,0.01,1120.35,37.04,0.61,1.02,1196.83,0,0,35-44,Postpaid_Basic,Basic_Phone,4G,Light
SUB2613560,2026-03-21,2.95,4.95,0.4,0.46,3753.74,1392.55,4.95,83.71,5597.38,0,0,18-24,Postpaid_Premium,Mid_Range,4G,Heavy
SUB3293673,2026-03-22,1.28,0.43,0.15,0.34,2267.42,139.87,1.3,56.17,2701.67,0,0,55+,Postpaid_Basic,5G_Device,5G,Moderate
SUB4475488,2026-04-02,0.77,0.09,0.35,0.37,1208.93,26.4,3.53,26.37,1328.47,0,0,25-34,Prepaid_Daily,Mid_Range,4G+,Light
SUB4020745,2026-04-11,8.0,2.62,0.4,0.19,16203.31,859.84,5.62,31.65,18801.64,0,1,18-24,Prepaid_Daily,Premium_Smartphone,5G,Power_User
SUB5644068,2026-03-25,0.77,0.44,1.08,0.05,1639.68,161.27,6.43,9.05,2056.13,0,1,45-54,Prepaid_Monthly,Mid_Range,5G,Moderate
